c PyNETGEN v1.0.0
c $ pip install pynetgen
c
c  NETGEN flow network generation algorithm
a 40 409 0 8 42
a 40 21 0 6 3
a 40 323 0 7 32
a 40 43 0 4 20
a 40 130 0 6 8
a 40 517 0 1 26
a 40 270 0 8 44
a 40 318 0 7 48
a 40 572 0 5 13
a 40 380 0 10 20
a 40 49 0 5 40
a 40 96 0 10 4
a 40 186 0 6 28
a 40 218 0 10 16
a 41 99 0 2216 35
a 41 174 0 7 35
a 41 213 0 2 5
a 41 118 0 7 8
a 41 462 0 8 34
a 41 588 0 3 47
a 41 599 0 6 40
a 41 471 0 1 21
a 41 138 0 4 30
a 41 201 0 5 46
a 41 88 0 6 46
a 41 34 0 5 8
a 41 130 0 4 5
a 41 304 0 7 15
a 41 115 0 7 44
a 41 426 0 6 25
a 41 593 0 2 49
a 41 21 0 10 48
a 48 326 0 2216 35
a 48 106 0 3 17
a 48 145 0 4 13
a 48 116 0 6 20
a 48 279 0 6 31
a 48 179 0 5 31
a 48 86 0 9 30
a 48 227 0 7 18
a 48 548 0 4 39
a 48 34 0 3 12
a 48 236 0 2 3
a 48 284 0 7 23
a 48 174 0 1 23
a 48 340 0 9 27
a 48 245 0 7 42
a 48 111 0 2 17
a 48 114 0 10 4
a 48 210 0 6 43
a 48 308 0 4 16
a 48 90 0 1 19
a 48 127 0 8 36
a 48 491 0 3 15
a 48 96 0 7 27
a 48 566 0 4 2
a 48 418 0 3 10
a 48 321 0 1 44
a 48 176 0 4 19
a 48 387 0 1 20
a 48 513 0 10 16
a 48 490 0 7 26
a 48 209 0 5 41
a 48 208 0 9 49
a 63 426 0 2216 34
a 63 331 0 8 33
a 63 574 0 10 32
a 63 71 0 9 6
a 63 530 0 1 50
a 63 560 0 9 33
a 63 24 0 2 26
a 63 503 0 8 25
a 63 21 0 4 28
a 63 220 0 2 32
a 63 65 0 7 23
a 83 180 0 2216 50
a 83 410 0 6 40
a 83 442 0 3 30
a 83 184 0 4 13
a 98 515 0 2216 50
a 98 571 0 4 26
a 98 401 0 6 9
a 98 294 0 3 47
a 98 266 0 10 49
a 98 23 0 9 33
a 98 112 0 6 31
a 98 530 0 3 50
a 98 338 0 9 29
a 98 449 0 3 34
a 98 264 0 1 50
a 98 182 0 1 41
a 98 277 0 4 49
a 98 64 0 9 14
a 98 511 0 5 10
a 99 576 0 2216 50
a 99 181 0 5 30
a 99 320 0 10 21
a 99 207 0 3 10
a 99 344 0 5 5
a 99 302 0 3 39
a 99 167 0 2 46
a 99 24 0 6 39
a 99 263 0 2 3
a 99 282 0 6 20
a 99 371 0 7 40
a 99 136 0 9 13
a 99 381 0 5 8
a 99 138 0 1 47
a 99 395 0 9 12
a 99 405 0 5 17
a 99 468 0 5 30
a 99 288 0 8 23
a 99 258 0 7 31
a 99 420 0 6 21
a 99 224 0 1 35
a 99 297 0 4 4
a 99 366 0 7 31
a 99 130 0 3 50
a 99 400 0 5 37
a 99 548 0 10 25
a 99 193 0 7 30
a 99 375 0 10 18
a 104 122 0 2216 34
a 104 239 0 4 4
a 104 498 0 5 28
a 104 491 0 3 26
a 106 299 0 2216 4
a 106 552 0 9 11
a 106 133 0 5 45
a 106 137 0 6 7
a 106 529 0 6 28
a 106 390 0 5 39
a 106 329 0 7 6
a 106 214 0 2 12
a 106 399 0 2 32
a 106 290 0 3 5
a 106 144 0 10 10
a 106 287 0 5 23
a 106 577 0 8 13
a 106 24 0 5 34
a 106 323 0 2 30
a 106 301 0 4 17
a 106 518 0 6 3
a 106 531 0 10 50
a 106 498 0 4 27
a 106 416 0 3 34
a 106 158 0 10 25
a 106 473 0 10 40
a 106 140 0 8 11
a 106 318 0 7 50
a 106 572 0 5 38
a 106 67 0 2 28
a 122 396 0 2216 50
a 122 71 0 6 6
a 122 330 0 5 38
a 122 316 0 1 13
a 122 259 0 6 43
a 122 159 0 5 46
a 122 54 0 4 30
a 122 19 0 6 16
a 122 165 0 2 22
a 122 399 0 3 5
a 122 388 0 8 44
a 122 274 0 5 24
a 122 489 0 4 40
a 122 296 0 5 41
a 122 118 0 1 5
a 122 513 0 7 36
a 122 562 0 5 46
a 122 21 0 6 50
a 122 277 0 2 23
a 122 17 0 6 20
a 122 15 0 8 31
a 126 315 0 2216 44
a 126 151 0 3 37
a 126 579 0 4 21
a 126 24 0 3 21
a 126 65 0 9 50
a 126 42 0 4 24
a 126 562 0 2 43
a 126 398 0 3 14
a 126 368 0 5 17
a 126 581 0 5 32
a 126 110 0 7 31
a 129 253 0 2216 41
a 129 66 0 1 47
a 129 244 0 2 13
a 129 543 0 9 50
a 129 416 0 4 25
a 129 422 0 5 28
a 129 548 0 8 48
a 129 414 0 6 45
a 129 290 0 8 34
a 129 163 0 1 35
a 129 479 0 2 40
a 129 442 0 8 1
a 129 167 0 8 23
a 129 18 0 2 9
a 129 270 0 10 45
a 129 58 0 2 39
a 151 83 0 2216 50
a 151 150 0 10 12
a 151 361 0 3 33
a 151 490 0 7 30
a 151 416 0 10 36
a 151 407 0 10 31
a 151 282 0 10 36
a 151 470 0 1 11
a 151 360 0 1 9
a 151 249 0 5 3
a 151 373 0 2 22
a 151 197 0 6 50
a 151 552 0 6 17
a 151 91 0 4 29
a 151 341 0 1 33
a 151 262 0 10 6
a 151 342 0 8 43
a 178 104 0 2216 13
a 178 168 0 3 24
a 178 386 0 3 25
a 178 544 0 4 14
a 178 511 0 10 11
a 178 151 0 10 19
a 178 186 0 9 46
a 178 311 0 8 23
a 178 439 0 3 44
a 178 550 0 7 28
a 178 598 0 6 22
a 178 278 0 3 46
a 178 232 0 1 1
a 178 23 0 1 20
a 178 288 0 6 33
a 178 75 0 7 46
a 178 124 0 3 45
a 178 25 0 2 33
a 178 443 0 6 5
a 178 387 0 7 3
a 178 342 0 8 20
a 180 301 0 2216 50
a 180 104 0 7 35
a 180 563 0 8 44
a 180 71 0 7 10
a 180 70 0 4 20
a 180 201 0 10 35
a 189 228 0 2216 7
a 189 409 0 1 15
a 189 297 0 4 13
a 189 387 0 6 40
a 189 232 0 9 18
a 193 375 0 2216 2
a 193 79 0 6 29
a 193 437 0 5 6
a 193 512 0 5 19
a 193 124 0 7 23
a 193 250 0 9 41
a 193 143 0 5 39
a 193 183 0 6 30
a 193 50 0 3 24
a 193 367 0 2 35
a 193 441 0 8 12
a 193 108 0 10 7
a 193 461 0 3 28
a 193 16 0 5 39
a 193 174 0 5 39
a 193 235 0 5 45
a 193 167 0 7 49
a 193 490 0 6 48
a 193 538 0 6 5
a 193 422 0 6 50
a 193 136 0 8 16
a 193 549 0 2 39
a 193 440 0 8 24
a 193 333 0 8 40
a 193 40 0 9 9
a 193 468 0 2 35
a 193 561 0 5 46
a 194 178 0 2216 10
a 194 522 0 1 19
a 201 237 0 2216 50
a 201 389 0 2 5
a 201 448 0 9 34
a 201 260 0 3 48
a 201 317 0 3 15
a 201 497 0 9 13
a 201 383 0 9 29
a 201 527 0 1 43
a 201 321 0 2 48
a 201 155 0 2 31
a 201 533 0 3 15
a 201 90 0 9 18
a 201 62 0 1 30
a 201 210 0 10 48
a 201 146 0 5 29
a 201 92 0 8 48
a 201 258 0 2 46
a 201 66 0 8 26
a 201 52 0 2 41
a 201 528 0 9 8
a 201 592 0 7 34
a 201 391 0 9 45
a 201 128 0 2 7
a 201 554 0 2 44
a 201 474 0 5 22
a 201 434 0 8 44
a 201 476 0 1 20
a 201 71 0 9 41
a 201 162 0 1 30
a 201 235 0 2 50
a 201 59 0 3 27
a 201 176 0 6 47
a 210 306 0 2216 38
a 210 55 0 7 28
a 210 359 0 9 30
a 210 317 0 3 30
a 226 106 0 2216 50
a 226 400 0 7 42
a 226 558 0 10 44
a 226 153 0 10 14
a 226 456 0 10 9
a 226 193 0 2 26
a 226 309 0 1 36
a 226 360 0 7 2
a 226 22 0 6 1
a 226 54 0 8 38
a 226 580 0 3 43
a 226 39 0 2 31
a 226 49 0 3 6
a 226 497 0 10 47
a 226 94 0 10 23
a 226 15 0 1 31
a 226 130 0 7 17
a 226 291 0 4 29
a 226 377 0 5 10
a 228 151 0 2216 50
a 228 54 0 4 23
a 228 416 0 3 27
a 228 27 0 8 9
a 228 381 0 6 43
a 228 72 0 8 3
a 228 260 0 7 19
a 228 201 0 6 29
a 228 128 0 3 48
a 228 571 0 5 42
a 228 78 0 7 33
a 228 229 0 7 6
a 228 343 0 2 30
a 228 345 0 6 43
a 228 200 0 2 27
a 228 233 0 1 22
a 228 347 0 4 47
a 228 277 0 4 14
a 228 162 0 10 18
a 228 256 0 6 29
a 228 371 0 3 7
a 228 418 0 8 20
a 228 268 0 6 34
a 228 325 0 3 7
a 228 536 0 2 11
a 228 424 0 10 28
a 237 48 0 2216 50
a 237 95 0 6 27
a 237 539 0 2 14
a 237 130 0 7 31
a 237 502 0 10 8
a 237 280 0 10 11
a 237 176 0 4 30
a 237 464 0 8 24
a 237 187 0 2 40
a 245 387 0 2216 50
a 245 544 0 2 42
a 245 449 0 10 46
a 245 401 0 9 4
a 245 391 0 3 46
a 245 224 0 2 47
a 245 334 0 6 20
a 245 153 0 7 49
a 245 587 0 3 19
a 245 276 0 1 15
a 245 300 0 3 17
a 245 558 0 2 40
a 245 20 0 5 28
a 245 521 0 7 19
a 245 572 0 3 42
a 245 563 0 2 8
a 245 354 0 5 12
a 245 328 0 3 32
a 253 526 0 2216 41
a 253 77 0 5 6
a 253 374 0 2 17
a 253 455 0 4 2
a 253 447 0 2 22
a 253 333 0 8 30
a 253 423 0 5 44
a 253 166 0 4 46
a 253 290 0 6 40
a 253 69 0 6 4
a 253 255 0 9 31
a 253 531 0 5 44
a 253 144 0 7 46
a 253 393 0 4 45
a 253 108 0 6 41
a 253 267 0 1 12
a 253 500 0 5 35
a 253 116 0 7 22
a 253 360 0 10 18
a 253 369 0 4 5
a 253 397 0 2 47
a 253 37 0 7 41
a 253 476 0 7 15
a 253 310 0 10 7
a 253 198 0 9 11
a 253 570 0 8 37
a 253 100 0 3 22
a 253 443 0 7 41
a 253 199 0 2 9
a 253 590 0 9 18
a 280 304 0 2216 50
a 280 206 0 7 25
a 280 499 0 9 8
a 280 377 0 7 38
a 280 521 0 10 44
a 280 376 0 8 11
a 280 118 0 5 46
a 280 228 0 4 3
a 288 484 0 2216 31
a 288 556 0 3 19
a 299 377 0 2216 50
a 299 199 0 4 16
a 299 298 0 10 18
a 301 226 0 2216 50
a 301 186 0 10 9
a 301 51 0 2 50
a 301 35 0 5 12
a 301 21 0 9 18
a 301 548 0 3 16
a 301 163 0 7 48
a 301 493 0 1 22
a 301 533 0 10 13
a 301 480 0 4 47
a 301 438 0 6 27
a 304 129 0 2216 20
a 304 463 0 9 46
a 304 530 0 9 6
a 304 454 0 1 39
a 304 565 0 4 4
a 304 448 0 7 23
a 304 70 0 1 19
a 304 461 0 8 13
a 304 226 0 3 38
a 304 464 0 3 12
a 304 553 0 6 47
a 304 173 0 9 43
a 304 477 0 5 21
a 304 498 0 3 49
a 304 132 0 2 15
a 304 169 0 3 42
a 304 315 0 9 44
a 304 34 0 5 37
a 304 266 0 8 20
a 304 211 0 2 6
a 304 528 0 9 3
a 304 160 0 9 36
a 304 474 0 6 13
a 304 247 0 5 37
a 304 365 0 1 6
a 304 121 0 10 15
a 304 232 0 9 46
a 306 15 0 2216 48
a 306 465 0 9 50
a 306 410 0 6 19
a 306 74 0 9 27
a 306 351 0 6 2
a 306 260 0 4 12
a 306 301 0 7 38
a 306 501 0 3 38
a 306 294 0 4 22
a 315 288 0 2216 50
a 315 219 0 5 29
a 315 53 0 4 25
a 315 508 0 2 49
a 315 224 0 3 50
a 315 598 0 5 22
a 315 539 0 9 16
a 315 187 0 10 28
a 316 193 0 2216 33
a 316 594 0 2216 50
a 316 341 0 4 27
a 316 431 0 5 39
a 316 132 0 3 13
a 316 76 0 8 27
a 316 20 0 1 12
a 316 161 0 3 19
a 316 45 0 9 42
a 316 514 0 6 22
a 316 358 0 6 8
a 316 34 0 6 19
a 316 394 0 5 36
a 316 159 0 4 48
a 316 278 0 2 22
a 316 462 0 10 29
a 316 560 0 6 27
a 316 83 0 10 4
a 326 352 0 2216 34
a 326 77 0 6 29
a 326 311 0 8 48
a 326 204 0 2 47
a 326 196 0 9 31
a 326 79 0 1 43
a 326 565 0 1 27
a 326 414 0 10 40
a 326 50 0 7 36
a 326 206 0 2 38
a 326 346 0 4 28
a 326 426 0 5 50
a 326 435 0 10 41
a 326 269 0 1 22
a 326 149 0 5 19
a 326 469 0 6 36
a 326 223 0 9 25
a 347 245 0 2216 50
a 347 535 0 3 28
a 347 127 0 1 42
a 347 456 0 4 30
a 347 60 0 5 6
a 347 550 0 2 23
a 347 514 0 2 23
a 347 586 0 3 49
a 347 278 0 2 2
a 347 138 0 6 8
a 347 429 0 2 7
a 347 373 0 6 11
a 347 38 0 10 45
a 347 136 0 10 29
a 352 503 0 2216 33
a 352 251 0 2 45
a 375 539 0 2216 50
a 375 27 0 6 24
a 375 56 0 3 36
a 377 41 0 2216 50
a 377 158 0 6 34
a 377 84 0 2 23
a 377 514 0 7 8
a 377 264 0 6 35
a 377 245 0 3 26
a 378 201 0 2216 50
a 378 476 0 8 49
a 378 383 0 2 14
a 378 374 0 7 16
a 378 286 0 3 48
a 378 302 0 4 44
a 378 506 0 8 5
a 378 55 0 10 4
a 378 321 0 9 11
a 378 328 0 2 20
a 378 21 0 4 24
a 378 535 0 9 28
a 378 281 0 1 40
a 378 384 0 1 28
a 378 423 0 5 24
a 378 62 0 2 46
a 378 98 0 5 27
a 378 415 0 8 39
a 378 114 0 9 13
a 378 100 0 9 47
a 387 378 0 2216 37
a 387 89 0 7 16
a 387 479 0 7 32
a 387 343 0 9 45
a 387 41 0 1 21
a 387 506 0 9 2
a 387 250 0 3 10
a 387 581 0 1 7
a 387 408 0 8 39
a 387 278 0 3 20
a 387 527 0 1 14
a 387 237 0 10 33
a 387 382 0 10 11
a 396 468 0 2216 9
a 396 200 0 8 17
a 396 51 0 10 28
a 405 593 0 2216 32
a 405 448 0 2 6
a 405 221 0 7 21
a 405 41 0 1 2
a 405 300 0 2 47
a 405 200 0 1 44
a 405 481 0 7 26
a 405 366 0 4 25
a 405 486 0 1 46
a 405 396 0 8 3
a 405 337 0 6 49
a 405 351 0 9 18
a 405 194 0 5 2
a 405 325 0 1 3
a 405 212 0 1 48
a 405 187 0 2 6
a 405 437 0 3 43
a 405 222 0 4 19
a 405 178 0 9 48
a 405 407 0 9 14
a 405 83 0 8 26
a 405 454 0 5 24
a 405 21 0 2 30
a 405 324 0 1 47
a 405 538 0 4 9
a 405 312 0 2 19
a 405 131 0 7 15
a 405 291 0 9 28
a 412 210 0 2216 2
a 412 57 0 7 39
a 412 221 0 10 37
a 412 555 0 8 10
a 412 519 0 1 36
a 412 96 0 10 41
a 412 52 0 8 36
a 412 491 0 10 1
a 412 157 0 2 6
a 412 317 0 3 26
a 412 582 0 10 45
a 412 238 0 4 1
a 412 85 0 4 46
a 412 120 0 5 9
a 412 590 0 1 28
a 412 435 0 9 6
a 412 117 0 4 45
a 412 394 0 1 1
a 426 126 0 2216 50
a 426 535 0 10 24
a 426 502 0 4 27
a 426 256 0 10 25
a 426 261 0 5 30
a 426 368 0 4 43
a 426 72 0 6 31
a 426 300 0 4 33
a 426 595 0 9 1
a 426 539 0 10 28
a 426 546 0 8 39
a 426 304 0 7 9
a 426 139 0 8 4
a 426 449 0 8 36
a 445 347 0 2216 25
a 445 239 0 1 50
a 445 186 0 2 22
a 445 277 0 9 17
a 445 133 0 5 13
a 445 95 0 8 16
a 445 467 0 3 35
a 445 116 0 10 29
a 445 98 0 4 38
a 445 308 0 7 28
a 445 151 0 10 41
a 445 364 0 6 47
a 445 343 0 4 42
a 445 50 0 6 16
a 445 471 0 6 1
a 445 74 0 10 26
a 445 454 0 10 12
a 445 173 0 9 47
a 445 212 0 8 19
a 445 45 0 2 13
a 445 555 0 7 22
a 445 233 0 7 18
a 445 513 0 2 15
a 445 184 0 10 15
a 445 394 0 2 2
a 445 259 0 7 24
a 445 159 0 6 21
a 445 162 0 2 43
a 445 213 0 4 13
a 445 203 0 2 40
a 445 458 0 7 31
a 445 262 0 6 39
a 445 167 0 3 14
a 456 316 0 2216 50
a 456 121 0 4 49
a 456 58 0 9 24
a 456 559 0 8 16
a 456 28 0 4 47
a 456 541 0 7 11
a 456 136 0 1 40
a 456 277 0 10 21
a 456 374 0 8 2
a 468 189 0 2216 2
a 468 209 0 1 2
a 468 314 0 10 19
a 468 252 0 3 31
a 468 462 0 6 22
a 468 375 0 3 16
a 473 456 0 2216 46
a 473 400 0 1 36
a 473 394 0 10 20
a 473 417 0 1 10
a 473 527 0 10 15
a 473 27 0 10 15
a 473 593 0 2 28
a 473 253 0 9 4
a 473 402 0 10 32
a 473 568 0 7 24
a 473 59 0 4 17
a 473 372 0 9 44
a 473 441 0 5 50
a 473 152 0 4 27
a 473 288 0 10 17
a 481 63 0 2216 50
a 481 32 0 6 35
a 481 450 0 9 18
a 481 42 0 10 5
a 481 46 0 10 16
a 481 274 0 5 3
a 481 576 0 10 32
a 481 559 0 9 13
a 481 156 0 7 41
a 481 599 0 8 13
a 481 489 0 2 21
a 481 40 0 6 20
a 481 250 0 10 43
a 481 539 0 8 30
a 481 31 0 5 32
a 481 76 0 9 32
a 481 571 0 3 41
a 481 382 0 10 35
a 481 235 0 1 36
a 481 579 0 2 29
a 484 280 0 2216 50
a 484 357 0 9 10
a 484 275 0 2 35
a 484 466 0 4 50
a 484 396 0 6 4
a 484 394 0 7 27
a 484 542 0 3 49
a 484 496 0 1 39
a 484 169 0 7 19
a 484 152 0 5 26
a 484 274 0 2 30
a 484 227 0 7 27
a 484 260 0 3 17
a 484 93 0 1 6
a 484 55 0 8 12
a 484 524 0 2 31
a 484 23 0 8 8
a 484 593 0 4 34
a 484 164 0 6 1
a 484 369 0 9 13
a 484 480 0 10 3
a 484 59 0 10 19
a 484 254 0 8 1
a 484 537 0 4 6
a 484 534 0 1 41
a 484 594 0 5 32
a 484 222 0 9 49
a 484 543 0 8 47
a 484 48 0 5 4
a 489 481 0 2216 50
a 489 14 0 9 45
a 489 209 0 8 17
a 489 160 0 10 48
a 489 281 0 4 47
a 489 431 0 6 15
a 489 306 0 8 36
a 489 20 0 6 49
a 489 73 0 4 8
a 489 425 0 9 11
a 489 539 0 9 34
a 489 102 0 7 35
a 489 169 0 9 14
a 489 557 0 10 45
a 489 531 0 6 30
a 489 382 0 6 22
a 489 294 0 6 23
a 489 298 0 3 16
a 489 579 0 6 5
a 503 98 0 2216 46
a 503 294 0 4 22
a 503 417 0 2 2
a 503 593 0 1 41
a 503 102 0 2 49
a 503 77 0 1 22
a 503 551 0 5 41
a 503 152 0 3 33
a 503 13 0 3 4
a 503 58 0 4 37
a 503 452 0 9 6
a 503 46 0 2 36
a 503 438 0 3 22
a 503 471 0 4 30
a 503 91 0 6 14
a 503 159 0 9 1
a 503 575 0 2 16
a 503 275 0 10 21
a 503 235 0 9 11
a 503 82 0 1 22
a 503 571 0 5 21
a 503 317 0 7 45
a 503 573 0 8 30
a 503 267 0 8 23
a 503 244 0 8 33
a 503 141 0 1 48
a 504 445 0 2216 50
a 504 320 0 8 37
a 504 452 0 10 38
a 504 138 0 2 34
a 504 429 0 5 37
a 504 403 0 8 38
a 504 32 0 10 30
a 515 489 0 2216 34
a 515 265 0 6 24
a 515 94 0 4 29
a 515 237 0 1 5
a 515 500 0 6 42
a 515 594 0 6 26
a 515 36 0 4 35
a 515 253 0 9 21
a 515 529 0 9 38
a 515 105 0 8 37
a 515 422 0 1 2
a 515 516 0 8 1
a 515 510 0 4 50
a 515 97 0 10 39
a 515 40 0 6 4
a 515 326 0 1 9
a 515 449 0 7 42
a 526 405 0 2216 6
a 526 544 0 7 48
a 539 504 0 2216 24
a 539 509 0 10 28
a 539 510 0 3 13
a 539 108 0 10 36
a 539 537 0 3 45
a 539 454 0 6 29
a 539 50 0 8 26
a 539 508 0 1 39
a 539 239 0 6 20
a 539 554 0 4 14
a 539 461 0 3 2
a 539 247 0 7 36
a 539 340 0 9 37
a 539 79 0 6 42
a 539 313 0 2 47
a 539 258 0 8 7
a 539 121 0 7 27
a 539 500 0 8 27
a 539 351 0 4 18
a 576 412 0 2216 28
a 576 87 0 7 43
a 3 327 0 2081 11
a 3 563 0 10 10
a 3 374 0 10 4
a 3 248 0 1 31
a 3 82 0 7 28
a 3 179 0 3 43
a 3 466 0 5 26
a 3 116 0 5 15
a 3 25 0 4 20
a 3 477 0 6 28
a 3 297 0 8 22
a 3 441 0 2 18
a 3 402 0 8 22
a 18 449 0 2081 44
a 18 184 0 6 39
a 18 242 0 3 8
a 23 196 0 2081 43
a 23 152 0 6 46
a 45 174 0 2081 50
a 45 51 0 2 18
a 45 162 0 3 11
a 45 67 0 5 19
a 45 92 0 1 41
a 45 389 0 1 44
a 45 228 0 1 11
a 45 555 0 1 13
a 45 188 0 3 3
a 57 553 0 2081 50
a 57 420 0 1 5
a 57 30 0 5 36
a 57 305 0 1 1
a 57 450 0 2 37
a 57 60 0 9 43
a 57 121 0 3 35
a 57 22 0 1 50
a 57 41 0 6 37
a 57 419 0 6 41
a 57 235 0 10 33
a 57 431 0 10 46
a 57 338 0 3 16
a 57 410 0 4 1
a 57 598 0 1 11
a 57 13 0 2 11
a 57 586 0 6 41
a 57 97 0 6 20
a 57 304 0 10 24
a 57 561 0 8 26
a 57 71 0 2 43
a 57 32 0 5 7
a 57 198 0 5 29
a 57 27 0 6 26
a 57 209 0 9 32
a 57 149 0 6 38
a 57 558 0 10 37
a 57 443 0 10 6
a 57 192 0 10 36
a 57 559 0 2 35
a 57 46 0 2 47
a 57 344 0 4 1
a 57 278 0 1 47
a 64 596 0 2081 50
a 64 443 0 2081 50
a 64 366 0 3 3
a 64 339 0 10 3
a 64 549 0 8 33
a 64 70 0 10 49
a 64 381 0 4 4
a 81 546 0 2081 50
a 81 321 0 2 23
a 81 567 0 10 16
a 81 593 0 2 30
a 86 268 0 2081 37
a 86 260 0 2 28
a 86 434 0 1 35
a 86 443 0 1 43
a 86 461 0 6 36
a 86 247 0 7 37
a 86 515 0 7 38
a 86 145 0 5 29
a 86 263 0 10 33
a 86 449 0 6 31
a 86 302 0 2 46
a 86 91 0 7 15
a 86 217 0 1 4
a 86 159 0 9 20
a 86 365 0 9 2
a 86 312 0 5 10
a 86 543 0 10 4
a 86 147 0 5 32
a 86 344 0 7 30
a 86 58 0 8 50
a 86 149 0 6 18
a 86 572 0 10 20
a 86 439 0 4 37
a 88 350 0 2081 6
a 88 164 0 2 22
a 88 533 0 2 8
a 88 131 0 2 3
a 88 250 0 10 44
a 88 538 0 2 46
a 88 521 0 2 41
a 88 439 0 5 13
a 88 249 0 3 49
a 88 434 0 6 2
a 88 456 0 7 46
a 88 246 0 4 47
a 88 215 0 5 42
a 88 74 0 10 14
a 88 84 0 8 24
a 88 576 0 9 13
a 88 309 0 7 3
a 88 94 0 7 19
a 88 293 0 8 15
a 88 321 0 2 23
a 88 441 0 8 28
a 88 288 0 5 19
a 88 352 0 3 41
a 88 393 0 8 12
a 88 204 0 8 15
a 88 361 0 7 44
a 88 503 0 9 11
a 88 132 0 8 34
a 88 540 0 2 25
a 88 388 0 6 31
a 88 134 0 10 14
a 88 197 0 5 12
a 88 109 0 3 36
a 90 560 0 2081 1
a 90 323 0 6 7
a 90 72 0 5 12
a 90 566 0 1 8
a 90 552 0 7 23
a 90 29 0 9 16
a 90 254 0 2 32
a 90 366 0 3 43
a 90 177 0 4 34
a 90 58 0 6 22
a 90 391 0 10 13
a 90 298 0 10 37
a 91 475 0 2081 50
a 91 530 0 7 30
a 91 478 0 4 50
a 91 118 0 10 1
a 91 458 0 2 4
a 91 509 0 9 39
a 91 390 0 10 26
a 91 125 0 3 42
a 91 554 0 10 31
a 91 108 0 6 46
a 91 100 0 5 36
a 91 230 0 5 45
a 91 311 0 5 35
a 91 566 0 5 28
a 91 210 0 6 27
a 91 578 0 2 25
a 91 226 0 4 13
a 91 365 0 2 11
a 91 535 0 7 25
a 91 324 0 5 37
a 91 332 0 10 40
a 91 129 0 8 45
a 91 12 0 4 4
a 91 79 0 6 25
a 91 330 0 1 6
a 91 488 0 3 29
a 93 81 0 2081 50
a 93 421 0 10 31
a 93 377 0 5 27
a 93 47 0 8 27
a 93 95 0 8 21
a 93 591 0 7 8
a 93 322 0 1 12
a 93 569 0 6 6
a 93 218 0 7 28
a 93 417 0 10 16
a 93 428 0 6 49
a 108 91 0 2081 43
a 108 177 0 10 6
a 108 314 0 3 7
a 108 312 0 7 42
a 108 461 0 1 10
a 108 299 0 2 17
a 108 79 0 2 13
a 108 361 0 8 28
a 108 346 0 2 46
a 108 65 0 2 19
a 108 379 0 3 14
a 108 205 0 5 3
a 108 470 0 2 19
a 108 497 0 5 35
a 108 30 0 8 43
a 108 404 0 9 10
a 108 104 0 6 42
a 108 67 0 7 22
a 108 465 0 3 6
a 108 415 0 8 37
a 109 220 0 2081 50
a 109 183 0 9 42
a 109 354 0 6 1
a 109 95 0 6 8
a 109 454 0 7 16
a 109 89 0 2 31
a 109 214 0 2 50
a 109 537 0 7 41
a 109 16 0 2 35
a 109 281 0 1 11
a 109 38 0 10 12
a 109 562 0 7 42
a 109 270 0 6 11
a 109 209 0 9 44
a 109 336 0 7 27
a 109 535 0 6 50
a 109 61 0 6 11
a 109 222 0 1 5
a 109 152 0 2 28
a 109 500 0 6 46
a 109 30 0 10 48
a 109 260 0 2 43
a 109 316 0 6 38
a 109 201 0 10 31
a 109 371 0 2 2
a 109 166 0 9 34
a 109 345 0 1 44
a 109 424 0 2 26
a 133 109 0 2081 50
a 133 360 0 5 20
a 133 466 0 9 19
a 133 353 0 8 38
a 133 54 0 8 14
a 133 411 0 7 7
a 133 478 0 5 49
a 133 191 0 4 20
a 133 76 0 2 27
a 133 422 0 8 38
a 133 522 0 5 45
a 133 519 0 5 50
a 133 527 0 3 23
a 133 207 0 1 3
a 133 468 0 5 8
a 133 284 0 7 49
a 133 359 0 8 26
a 133 302 0 6 35
a 133 339 0 6 20
a 133 373 0 3 7
a 137 18 0 2081 50
a 137 397 0 7 9
a 137 268 0 7 21
a 137 145 0 2 3
a 137 419 0 8 4
a 137 88 0 6 14
a 137 356 0 1 12
a 137 396 0 9 31
a 137 100 0 6 19
a 137 571 0 4 28
a 137 516 0 6 19
a 137 437 0 9 31
a 137 302 0 7 36
a 137 330 0 8 9
a 137 257 0 4 16
a 137 293 0 7 36
a 137 295 0 5 37
a 137 399 0 9 8
a 137 180 0 6 43
a 137 338 0 9 30
a 137 578 0 3 5
a 137 456 0 5 43
a 137 294 0 10 10
a 137 467 0 5 26
a 137 345 0 7 43
a 137 110 0 5 43
a 137 333 0 7 17
a 137 564 0 5 46
a 137 25 0 2 5
a 156 362 0 2081 50
a 156 339 0 2 17
a 156 348 0 1 39
a 156 345 0 8 33
a 156 38 0 3 34
a 156 260 0 7 25
a 156 108 0 3 1
a 156 472 0 7 12
a 156 532 0 2 8
a 156 367 0 6 26
a 156 165 0 6 41
a 156 171 0 3 16
a 156 447 0 6 4
a 156 197 0 6 5
a 156 44 0 8 6
a 156 179 0 6 25
a 156 215 0 1 48
a 156 192 0 9 24
a 174 133 0 2081 50
a 174 46 0 7 37
a 174 254 0 5 31
a 174 43 0 2 39
a 174 118 0 8 22
a 174 445 0 6 8
a 196 545 0 2081 50
a 196 581 0 10 36
a 196 548 0 7 3
a 196 184 0 5 23
a 196 252 0 7 22
a 196 569 0 1 48
a 196 538 0 3 8
a 196 516 0 6 14
a 196 572 0 7 37
a 196 458 0 1 38
a 196 456 0 1 1
a 196 329 0 4 7
a 196 74 0 2 3
a 196 492 0 10 1
a 196 244 0 3 21
