c PyNETGEN v1.0.0
c $ pip install pynetgen
c
c  NETGEN flow network generation algorithm
a 77 128 0 59 87
a 77 37 0 78 122
a 77 221 0 26 145
a 77 276 0 43 7
a 77 133 0 89 94
a 77 162 0 97 107
a 77 210 0 51 106
a 77 35 0 85 18
a 86 110 0 144 41
a 86 45 0 48 20
a 86 293 0 64 101
a 86 213 0 28 170
a 86 165 0 82 49
a 86 12 0 89 47
a 86 64 0 95 109
a 86 91 0 88 158
a 87 37 0 144 97
a 87 33 0 76 40
a 87 287 0 79 90
a 87 295 0 64 180
a 91 135 0 144 128
a 91 236 0 49 125
a 91 222 0 98 77
a 91 259 0 63 79
a 91 86 0 17 7
a 98 117 0 144 198
a 98 108 0 22 75
a 98 119 0 59 75
a 98 73 0 53 117
a 98 250 0 57 110
a 98 79 0 55 115
a 98 38 0 43 181
a 98 282 0 87 78
a 98 182 0 35 127
a 108 294 0 144 73
a 108 209 0 144 200
a 108 189 0 54 140
a 108 22 0 98 91
a 108 206 0 90 35
a 108 224 0 81 21
a 108 144 0 21 15
a 110 227 0 144 200
a 110 243 0 83 139
a 110 218 0 45 191
a 110 173 0 51 111
a 110 214 0 45 159
a 110 270 0 64 91
a 110 133 0 53 56
a 110 204 0 87 52
a 110 52 0 98 2
a 110 194 0 31 163
a 110 123 0 44 144
a 117 254 0 144 25
a 117 298 0 49 131
a 117 221 0 10 167
a 117 218 0 46 145
a 117 127 0 34 75
a 117 177 0 98 106
a 117 108 0 16 127
a 120 26 0 144 200
a 120 136 0 26 93
a 133 86 0 144 200
a 133 13 0 96 10
a 133 111 0 41 14
a 133 70 0 46 15
a 133 132 0 11 12
a 133 154 0 88 16
a 133 194 0 96 60
a 133 149 0 95 177
a 133 126 0 100 115
a 133 11 0 82 164
a 135 77 0 144 200
a 135 149 0 44 24
a 135 138 0 30 35
a 135 218 0 36 179
a 135 277 0 88 155
a 135 86 0 56 95
a 143 91 0 144 23
a 143 226 0 72 35
a 143 63 0 77 200
a 143 168 0 29 95
a 143 94 0 51 95
a 143 246 0 41 61
a 143 166 0 82 96
a 143 172 0 24 81
a 143 40 0 20 43
a 143 48 0 74 172
a 143 161 0 98 86
a 144 108 0 144 200
a 144 279 0 47 135
a 144 25 0 56 129
a 147 263 0 144 200
a 147 58 0 43 139
a 147 125 0 87 144
a 186 120 0 144 200
a 186 133 0 31 174
a 186 169 0 17 172
a 186 178 0 45 72
a 186 191 0 62 130
a 186 48 0 34 16
a 209 147 0 144 200
a 209 184 0 71 148
a 209 208 0 50 157
a 209 141 0 66 42
a 209 262 0 54 9
a 216 143 0 144 200
a 216 178 0 76 141
a 216 152 0 48 108
a 216 47 0 70 96
a 216 199 0 37 17
a 216 172 0 84 74
a 216 247 0 20 106
a 216 136 0 56 4
a 216 70 0 67 113
a 216 219 0 23 135
a 216 157 0 58 62
a 227 28 0 144 200
a 227 31 0 56 36
a 227 257 0 66 71
a 227 46 0 84 136
a 227 162 0 58 172
a 227 299 0 40 91
a 227 273 0 66 184
a 227 90 0 84 82
a 227 137 0 18 4
a 227 113 0 84 130
a 249 264 0 144 10
a 249 76 0 14 99
a 249 115 0 90 169
a 249 18 0 78 67
a 249 29 0 94 40
a 249 86 0 18 168
a 249 149 0 55 40
a 249 224 0 95 184
a 252 87 0 144 200
a 252 126 0 94 140
a 252 266 0 15 135
a 254 38 0 144 200
a 254 112 0 46 103
a 254 240 0 93 109
a 254 79 0 69 60
a 263 281 0 144 80
a 263 248 0 94 98
a 263 155 0 63 139
a 263 129 0 62 62
a 263 58 0 67 147
a 263 96 0 77 97
a 263 97 0 76 69
a 264 144 0 144 200
a 264 31 0 43 126
a 264 33 0 41 131
a 281 186 0 144 190
a 281 92 0 40 117
a 281 180 0 58 136
a 281 202 0 84 31
a 281 236 0 20 91
a 281 130 0 23 66
a 281 62 0 97 78
a 6 190 0 185 168
a 6 65 0 89 96
a 6 222 0 18 16
a 6 233 0 69 161
a 6 85 0 95 62
a 6 33 0 87 56
a 6 296 0 13 45
a 6 137 0 79 106
a 6 134 0 92 146
a 6 75 0 87 168
a 11 70 0 185 200
a 11 99 0 98 2
a 11 286 0 56 58
a 22 204 0 185 145
a 22 205 0 84 79
a 22 96 0 63 72
a 22 251 0 89 62
a 22 181 0 45 7
a 27 11 0 185 167
a 27 178 0 21 160
a 27 211 0 34 44
a 27 45 0 76 2
a 27 95 0 74 49
a 27 236 0 69 75
a 57 239 0 185 120
a 57 224 0 20 10
a 57 12 0 78 143
a 57 287 0 63 190
a 57 9 0 13 76
a 58 138 0 185 189
a 58 202 0 52 140
a 58 112 0 96 169
a 58 207 0 54 64
a 58 110 0 21 173
a 58 193 0 62 22
a 58 295 0 63 37
a 58 25 0 99 106
a 62 278 0 185 83
a 62 135 0 32 151
a 62 114 0 47 118
a 62 32 0 22 114
a 62 273 0 90 59
a 62 31 0 12 142
a 62 286 0 80 196
a 68 172 0 185 169
a 68 97 0 80 88
a 68 253 0 35 159
a 68 140 0 43 35
a 68 108 0 54 49
a 68 94 0 82 89
a 68 299 0 79 50
a 68 35 0 54 79
a 68 53 0 66 148
a 70 58 0 185 77
a 70 52 0 21 93
a 70 262 0 41 149
a 94 102 0 185 200
a 94 228 0 98 140
a 94 77 0 50 169
a 94 196 0 94 45
a 94 13 0 29 15
a 94 139 0 30 120
a 94 150 0 89 78
a 94 256 0 46 17
a 94 48 0 12 33
a 94 66 0 27 162
a 96 173 0 185 99
a 96 169 0 33 50
a 96 71 0 94 101
a 102 57 0 185 72
a 102 122 0 67 127
a 102 242 0 92 189
a 113 234 0 185 69
a 113 230 0 100 94
a 113 266 0 90 149
a 113 271 0 96 85
a 113 158 0 83 8
a 114 22 0 185 200
a 114 210 0 38 16
a 114 39 0 66 107
a 114 195 0 70 96
a 114 224 0 72 76
a 114 97 0 87 77
a 114 257 0 54 66
a 114 70 0 44 146
a 115 113 0 185 98
a 115 55 0 64 19
a 115 191 0 76 52
a 115 24 0 57 110
a 115 299 0 72 156
a 115 184 0 84 88
a 116 248 0 185 200
a 116 252 0 69 84
a 116 69 0 38 108
a 116 79 0 80 186
a 116 124 0 13 183
a 116 164 0 30 173
a 116 253 0 19 23
a 118 285 0 185 200
a 118 292 0 185 200
a 118 271 0 50 189
a 118 129 0 23 11
a 121 288 0 185 200
a 121 57 0 79 172
a 121 299 0 51 19
a 121 82 0 36 38
a 121 106 0 22 184
a 121 25 0 70 99
a 121 24 0 96 108
a 121 214 0 93 14
a 121 186 0 60 129
a 121 189 0 61 173
a 138 94 0 185 200
a 138 158 0 42 50
a 138 165 0 67 133
a 138 33 0 24 113
a 138 143 0 30 56
a 158 96 0 185 200
a 158 90 0 20 145
a 160 115 0 185 200
a 160 238 0 94 54
a 160 228 0 62 120
a 160 29 0 20 177
a 160 67 0 49 57
a 160 269 0 24 10
a 160 237 0 57 155
a 169 291 0 185 200
a 169 15 0 97 92
a 169 171 0 76 92
a 169 134 0 49 166
a 169 106 0 17 177
a 172 226 0 185 135
a 172 22 0 19 150
a 172 11 0 21 130
a 172 73 0 32 82
a 172 131 0 72 109
a 172 300 0 45 141
a 172 86 0 51 46
a 172 88 0 70 200
a 173 275 0 185 200
a 173 165 0 93 171
a 173 126 0 41 45
a 173 31 0 71 76
a 173 52 0 79 20
a 173 108 0 45 172
a 173 28 0 84 6
a 173 215 0 74 54
a 173 276 0 11 24
a 173 60 0 60 162
a 190 160 0 185 137
a 190 113 0 78 188
a 190 18 0 11 50
a 190 49 0 85 66
a 190 273 0 77 6
a 204 240 0 185 200
a 204 15 0 73 125
a 204 247 0 82 37
a 204 79 0 18 114
a 204 184 0 32 2
a 204 251 0 96 50
a 204 110 0 17 155
a 204 78 0 72 129
a 204 41 0 46 174
a 204 107 0 65 182
a 204 264 0 84 119
a 226 114 0 185 16
a 226 282 0 86 150
a 226 197 0 35 87
a 226 27 0 76 175
a 232 68 0 185 10
a 232 93 0 79 33
a 232 172 0 78 141
a 232 29 0 27 159
a 232 276 0 37 188
a 232 164 0 49 120
a 232 189 0 29 61
a 232 114 0 40 143
a 232 46 0 50 191
a 234 158 0 185 200
a 234 202 0 60 150
a 234 270 0 11 41
a 234 64 0 83 51
a 239 116 0 185 14
a 239 265 0 74 95
a 239 33 0 50 30
a 239 257 0 35 165
a 239 76 0 65 172
a 239 43 0 100 180
a 240 62 0 185 200
a 240 131 0 23 64
a 240 11 0 40 121
a 240 174 0 77 99
a 240 185 0 66 36
a 248 232 0 185 200
a 248 17 0 59 21
a 248 19 0 23 44
a 248 131 0 62 11
a 275 27 0 185 144
a 275 35 0 67 189
a 275 135 0 36 77
a 275 239 0 89 17
a 275 56 0 98 194
a 275 219 0 45 40
a 275 120 0 36 69
a 278 118 0 185 100
a 278 262 0 63 45
a 278 166 0 32 87
a 278 149 0 69 178
a 278 130 0 10 191
a 278 254 0 42 96
a 278 99 0 33 78
a 285 121 0 185 200
a 285 294 0 49 65
a 285 190 0 35 92
a 288 169 0 185 200
a 288 229 0 16 105
a 291 298 0 185 200
a 291 184 0 23 22
a 291 16 0 25 94
a 291 185 0 59 141
a 291 37 0 100 60
a 7 23 0 36 200
a 7 171 0 51 30
a 7 211 0 30 62
a 7 43 0 84 44
a 7 232 0 55 13
a 7 260 0 22 157
a 7 179 0 99 111
a 7 288 0 14 156
a 7 246 0 23 100
a 7 92 0 99 200
a 10 166 0 36 200
a 10 155 0 61 199
a 10 21 0 30 26
a 10 180 0 14 75
a 10 15 0 67 150
a 10 48 0 35 45
a 10 240 0 31 165
a 10 59 0 60 186
a 14 208 0 36 200
a 14 41 0 75 179
a 14 118 0 88 128
a 14 81 0 42 150
a 14 75 0 30 131
a 14 276 0 64 90
a 14 88 0 88 17
a 17 152 0 36 200
a 17 277 0 18 197
a 17 291 0 11 187
a 17 149 0 56 65
a 17 229 0 93 81
a 17 242 0 44 112
a 17 85 0 22 14
a 17 46 0 98 28
a 17 178 0 77 59
a 17 68 0 22 197
a 17 161 0 71 50
a 17 138 0 39 40
a 20 261 0 36 200
a 20 129 0 78 35
a 20 152 0 69 48
a 23 17 0 36 46
a 23 260 0 65 195
a 23 240 0 92 64
a 23 108 0 41 59
a 23 103 0 88 195
a 24 89 0 36 91
a 24 34 0 30 12
a 24 93 0 81 26
a 24 29 0 75 130
a 32 206 0 36 200
a 32 100 0 100 29
a 32 96 0 55 89
a 32 62 0 81 57
a 32 217 0 74 36
a 32 27 0 71 31
a 32 64 0 76 63
a 32 271 0 88 151
a 32 113 0 75 9
a 32 237 0 34 87
a 36 145 0 36 200
a 36 288 0 99 166
a 36 233 0 50 121
a 36 270 0 63 67
a 36 259 0 75 126
a 36 272 0 61 181
a 36 21 0 26 152
a 36 169 0 24 185
a 36 59 0 38 159
a 36 142 0 36 41
a 44 10 0 36 200
a 44 76 0 98 198
a 44 126 0 25 41
a 44 286 0 72 63
a 44 26 0 31 50
a 44 288 0 91 188
a 44 245 0 79 194
a 44 261 0 73 102
a 44 276 0 48 146
a 55 198 0 36 91
a 55 92 0 90 57
a 55 111 0 40 122
a 55 20 0 45 145
a 55 258 0 69 44
a 55 47 0 12 35
a 55 206 0 64 77
a 55 226 0 79 84
a 60 36 0 36 200
a 60 162 0 70 99
a 60 156 0 62 143
a 60 131 0 97 149
a 60 201 0 64 181
a 60 199 0 66 148
a 60 227 0 88 50
a 60 276 0 46 84
a 60 155 0 95 189
a 67 192 0 36 200
a 67 229 0 99 26
a 67 234 0 27 33
a 67 60 0 67 192
a 67 179 0 97 110
a 67 291 0 62 94
a 89 111 0 36 200
a 89 249 0 88 75
a 89 133 0 31 115
a 89 178 0 16 101
a 101 24 0 36 200
a 101 190 0 47 132
a 101 229 0 52 191
a 101 67 0 26 78
a 101 137 0 60 15
a 101 102 0 19 198
a 101 40 0 18 107
a 101 240 0 75 78
a 101 30 0 25 21
a 103 193 0 36 121
a 103 282 0 53 153
a 103 221 0 38 187
a 103 58 0 92 198
a 103 56 0 52 107
a 103 142 0 18 104
a 103 268 0 13 72
a 103 183 0 48 138
a 111 20 0 36 200
a 111 86 0 44 193
a 111 94 0 52 200
a 111 220 0 59 131
a 111 134 0 81 116
a 111 128 0 34 87
a 111 71 0 17 140
a 111 195 0 24 194
a 126 60 0 36 200
a 126 217 0 56 74
a 126 140 0 85 176
a 126 154 0 39 55
a 126 16 0 38 168
a 126 272 0 67 157
a 126 159 0 84 2
a 126 285 0 87 3
a 126 14 0 80 102
a 126 175 0 31 196
a 137 159 0 36 200
a 137 281 0 69 109
a 137 275 0 43 171
a 137 192 0 57 187
a 137 156 0 91 21
a 137 260 0 94 122
a 137 274 0 64 195
a 137 9 0 28 23
a 137 154 0 20 121
a 145 215 0 36 200
a 145 188 0 66 20
a 145 218 0 83 161
a 145 117 0 44 159
a 145 205 0 64 31
a 152 246 0 36 135
a 152 199 0 85 109
a 152 282 0 42 108
a 152 47 0 43 79
a 152 63 0 94 13
a 152 164 0 22 69
a 152 67 0 15 66
a 159 103 0 36 200
a 159 232 0 53 173
a 159 240 0 26 172
a 159 39 0 41 43
a 159 219 0 60 38
a 159 162 0 84 23
a 166 283 0 36 73
a 166 231 0 11 32
a 166 281 0 71 14
a 166 117 0 31 174
a 166 151 0 86 13
a 166 150 0 69 73
a 166 142 0 19 4
a 166 241 0 66 71
a 166 197 0 15 29
a 187 101 0 36 200
a 187 90 0 20 135
a 187 76 0 19 40
a 187 238 0 95 147
a 187 111 0 21 53
a 187 137 0 54 106
a 187 37 0 19 180
a 187 218 0 52 185
a 191 126 0 36 200
a 191 196 0 29 130
a 191 63 0 96 96
a 191 286 0 30 49
a 191 216 0 21 101
a 191 43 0 71 5
a 191 279 0 20 2
a 191 48 0 52 174
a 192 187 0 36 167
a 192 224 0 38 145
a 192 255 0 79 12
a 192 17 0 51 120
a 192 251 0 46 189
a 192 173 0 90 8
a 192 241 0 97 56
a 192 52 0 20 43
a 192 181 0 66 142
a 192 14 0 61 196
a 192 215 0 96 16
a 193 191 0 36 200
a 193 139 0 44 42
a 193 77 0 39 192
a 193 178 0 23 118
a 193 165 0 19 197
a 193 114 0 75 35
a 193 161 0 34 28
a 193 204 0 55 56
a 193 34 0 73 164
a 197 212 0 36 167
a 197 126 0 99 89
a 198 67 0 36 200
a 198 290 0 37 26
a 198 160 0 25 48
a 198 250 0 76 121
a 198 17 0 27 48
a 206 55 0 36 200
a 206 76 0 72 104
a 206 130 0 44 86
a 206 158 0 81 92
a 208 32 0 36 113
a 208 298 0 36 200
a 208 166 0 82 31
a 208 156 0 49 94
a 208 158 0 38 96
a 208 171 0 61 129
a 208 126 0 39 121
a 208 106 0 28 11
a 210 282 0 36 200
a 210 104 0 55 187
a 210 80 0 75 61
a 210 127 0 82 80
a 210 125 0 92 146
a 210 251 0 72 75
a 210 64 0 42 98
a 212 137 0 36 52
a 212 240 0 47 189
a 212 20 0 57 12
a 212 183 0 89 60
a 215 14 0 36 11
a 215 264 0 43 145
a 215 53 0 78 9
a 215 213 0 79 10
a 215 95 0 59 30
a 215 245 0 87 131
a 215 269 0 40 189
a 215 154 0 28 169
a 215 93 0 75 181
a 215 41 0 89 72
a 246 210 0 36 183
a 246 160 0 50 66
a 246 268 0 58 166
a 246 212 0 40 67
a 246 140 0 94 44
a 246 78 0 90 144
a 261 294 0 36 200
a 261 63 0 91 115
a 261 13 0 19 147
a 261 75 0 73 147
a 261 147 0 85 132
a 261 192 0 24 173
a 261 238 0 36 153
a 261 30 0 59 48
a 261 214 0 43 193
a 261 96 0 56 38
a 282 44 0 36 167
a 282 221 0 75 91
a 282 51 0 40 49
a 282 54 0 27 9
a 283 197 0 36 200
a 283 245 0 100 7
a 283 122 0 30 138
a 283 44 0 29 121
a 283 235 0 22 9
a 283 60 0 11 172
a 283 210 0 64 36
a 283 248 0 99 116
a 283 27 0 12 158
a 8 140 0 98 200
a 8 166 0 16 59
a 8 72 0 25 100
a 8 42 0 24 64
a 8 199 0 18 94
a 8 175 0 12 107
a 8 76 0 45 128
a 8 269 0 82 102
a 35 202 0 98 200
a 35 251 0 22 66
a 40 45 0 98 133
a 40 240 0 93 43
a 40 47 0 73 141
a 40 212 0 17 124
a 40 168 0 39 146
a 40 124 0 52 6
a 40 136 0 17 40
a 40 90 0 80 176
a 40 105 0 83 106
a 45 243 0 98 200
a 45 42 0 30 112
a 45 131 0 23 189
a 45 33 0 91 80
a 45 84 0 27 64
a 45 29 0 46 135
a 50 156 0 98 142
a 50 110 0 16 147
a 50 118 0 57 86
a 50 161 0 35 98
a 50 244 0 64 17
a 50 152 0 92 82
a 50 38 0 25 27
a 50 27 0 49 97
a 64 124 0 98 200
a 64 241 0 73 87
a 64 105 0 83 184
a 64 249 0 70 132
a 64 275 0 71 29
a 64 165 0 21 56
a 64 75 0 80 75
a 75 211 0 98 185
a 75 118 0 45 22
a 75 282 0 64 197
a 75 146 0 67 4
a 75 257 0 40 7
a 76 85 0 98 200
a 76 145 0 45 157
a 76 139 0 25 180
a 76 35 0 21 57
a 78 280 0 98 200
a 78 299 0 90 149
a 78 19 0 71 87
a 78 209 0 21 145
a 85 170 0 98 187
a 85 24 0 83 67
a 85 110 0 82 124
a 85 45 0 66 89
a 85 261 0 80 57
a 85 27 0 99 175
a 85 70 0 29 45
a 92 154 0 98 200
a 92 163 0 44 134
a 92 254 0 52 54
a 92 207 0 96 8
a 95 255 0 98 97
a 95 151 0 28 101
a 95 52 0 75 34
a 95 71 0 32 119
a 95 84 0 78 60
a 95 186 0 25 161
a 95 143 0 44 21
a 106 112 0 98 200
a 106 191 0 97 62
a 106 181 0 14 115
a 106 99 0 67 196
a 106 223 0 97 141
a 106 138 0 59 28
a 106 160 0 85 116
a 112 35 0 98 42
a 112 21 0 77 92
a 112 240 0 55 5
a 112 101 0 79 187
a 124 297 0 98 108
a 124 130 0 98 200
a 124 258 0 11 171
a 124 279 0 100 166
a 124 105 0 83 69
a 124 13 0 63 111
a 124 186 0 56 39
a 124 277 0 54 120
a 124 22 0 96 33
a 124 163 0 88 52
a 130 50 0 98 200
a 130 122 0 14 186
a 130 100 0 20 149
a 130 90 0 72 45
a 130 92 0 14 158
a 130 197 0 54 84
a 130 63 0 91 138
a 130 200 0 45 78
a 130 160 0 36 8
a 140 64 0 98 46
a 140 102 0 48 2
a 140 84 0 85 56
a 140 156 0 70 68
a 140 31 0 23 70
a 140 141 0 94 173
a 140 174 0 87 64
a 140 285 0 99 196
a 140 300 0 75 183
a 154 300 0 98 84
a 154 195 0 98 200
a 154 121 0 96 29
a 154 127 0 83 153
a 154 91 0 34 115
a 154 139 0 53 74
a 154 53 0 90 174
a 154 241 0 88 191
a 156 270 0 98 190
a 156 170 0 42 64
a 168 78 0 98 200
a 168 86 0 89 60
a 168 40 0 47 79
a 168 272 0 96 176
a 168 160 0 98 65
a 168 289 0 58 122
a 170 95 0 98 105
a 170 276 0 61 7
a 170 30 0 74 71
a 170 100 0 65 23
a 170 211 0 36 67
a 170 175 0 16 103
a 171 75 0 98 200
a 171 216 0 90 9
a 171 138 0 50 16
a 171 110 0 92 15
a 171 251 0 64 5
a 171 9 0 62 49
a 171 153 0 31 58
a 180 290 0 98 200
a 180 297 0 78 50
a 180 54 0 29 95
a 180 227 0 99 187
a 180 218 0 87 185
a 180 66 0 82 119
a 180 207 0 20 122
a 180 279 0 55 199
a 188 225 0 98 200
a 188 176 0 34 134
a 188 98 0 100 94
a 188 238 0 15 107
a 188 69 0 98 43
a 195 76 0 98 76
a 195 159 0 33 8
a 195 74 0 92 105
a 195 299 0 20 71
a 195 272 0 71 87
a 202 171 0 98 68
a 202 56 0 10 22
a 202 131 0 84 116
a 202 236 0 61 70
a 202 142 0 53 96
a 202 255 0 56 163
a 202 137 0 18 62
a 202 168 0 86 173
a 211 298 0 98 200
a 211 33 0 35 160
a 211 161 0 88 92
a 218 168 0 98 121
a 218 32 0 32 136
a 218 112 0 56 38
a 218 186 0 11 32
a 218 247 0 10 93
a 218 286 0 27 172
a 225 92 0 98 37
a 225 89 0 12 81
a 225 191 0 45 150
a 225 173 0 67 128
a 243 218 0 98 200
a 243 25 0 41 150
a 243 37 0 73 26
a 243 207 0 42 142
a 243 16 0 61 74
a 255 284 0 98 200
a 255 82 0 67 177
a 255 234 0 93 107
a 255 106 0 27 172
a 265 106 0 98 56
a 265 9 0 100 48
a 265 292 0 40 63
a 270 180 0 98 100
a 270 171 0 22 6
a 270 134 0 73 65
a 280 188 0 98 198
a 280 40 0 55 48
a 280 99 0 73 158
a 280 113 0 67 130
a 280 238 0 37 78
a 280 231 0 85 112
a 280 212 0 14 83
a 284 265 0 98 200
a 284 85 0 64 192
a 284 143 0 95 97
a 284 12 0 30 103
a 284 150 0 49 95
a 284 141 0 35 100
a 290 40 0 98 20
a 290 296 0 63 122
a 290 22 0 62 58
a 290 200 0 12 174
