c PyNETGEN v1.0.0
c $ pip install pynetgen
c
c  NETGEN flow network generation algorithm
a 212 245 0 9 50
a 212 153 0 9 47
a 212 513 0 9 28
a 212 539 0 3 35
a 212 157 0 6 36
a 212 340 0 8 33
a 225 175 0 82 50
a 225 592 0 82 27
a 225 371 0 10 33
a 225 357 0 2 36
a 225 204 0 9 33
a 225 439 0 9 9
a 225 342 0 9 34
a 225 585 0 6 37
a 225 186 0 7 9
a 225 339 0 4 11
a 230 564 0 82 50
a 230 240 0 7 1
a 230 245 0 8 44
a 230 71 0 6 30
a 230 450 0 10 25
a 230 465 0 1 46
a 230 21 0 5 36
a 230 48 0 10 32
a 230 562 0 10 7
a 230 263 0 1 28
a 230 220 0 3 3
a 230 70 0 5 3
a 230 33 0 7 4
a 230 447 0 8 12
a 230 464 0 10 49
a 231 138 0 82 50
a 231 169 0 9 33
a 231 522 0 8 48
a 231 68 0 9 27
a 231 62 0 2 6
a 231 406 0 10 4
a 231 425 0 8 33
a 231 25 0 2 6
a 250 114 0 82 50
a 250 283 0 1 32
a 250 382 0 3 13
a 250 89 0 2 36
a 250 427 0 7 32
a 250 199 0 7 32
a 250 552 0 8 26
a 250 127 0 7 29
a 250 373 0 1 21
a 250 52 0 9 27
a 250 300 0 1 28
a 250 270 0 3 9
a 250 247 0 7 15
a 250 353 0 10 46
a 256 82 0 82 50
a 256 414 0 9 45
a 256 279 0 9 4
a 256 296 0 7 33
a 256 325 0 2 4
a 256 344 0 5 25
a 256 517 0 3 44
a 256 188 0 1 9
a 256 396 0 10 15
a 256 298 0 8 27
a 256 323 0 3 3
a 259 459 0 82 48
a 259 68 0 2 46
a 259 181 0 5 13
a 259 249 0 3 37
a 259 411 0 5 30
a 281 20 0 82 1
a 281 263 0 7 1
a 281 127 0 4 33
a 281 442 0 8 23
a 281 342 0 7 46
a 281 122 0 3 4
a 281 312 0 6 14
a 281 585 0 7 32
a 281 119 0 8 35
a 281 387 0 3 7
a 281 596 0 7 24
a 281 343 0 2 31
a 281 544 0 2 46
a 281 228 0 9 44
a 296 191 0 82 50
a 296 224 0 2 32
a 296 531 0 2 1
a 296 434 0 4 11
a 296 583 0 9 3
a 296 399 0 10 34
a 296 339 0 9 45
a 296 438 0 5 29
a 296 203 0 6 30
a 296 94 0 3 29
a 296 512 0 6 7
a 296 67 0 2 19
a 309 569 0 82 50
a 309 334 0 4 21
a 309 572 0 4 38
a 314 259 0 82 14
a 314 461 0 8 45
a 314 568 0 6 18
a 314 476 0 6 22
a 314 128 0 2 49
a 314 504 0 9 42
a 314 407 0 6 8
a 316 29 0 82 50
a 316 393 0 5 46
a 316 266 0 7 12
a 316 98 0 10 4
a 316 497 0 4 46
a 316 472 0 4 25
a 316 417 0 5 24
a 316 103 0 8 38
a 316 182 0 6 34
a 316 101 0 8 10
a 316 332 0 1 10
a 316 140 0 8 12
a 330 543 0 82 50
a 330 62 0 1 29
a 330 92 0 1 41
a 330 574 0 8 34
a 330 599 0 2 6
a 330 135 0 7 36
a 330 585 0 4 22
a 330 345 0 7 10
a 330 301 0 3 42
a 330 584 0 3 9
a 330 130 0 10 16
a 330 450 0 5 5
a 330 102 0 1 42
a 331 595 0 82 35
a 331 392 0 6 46
a 331 550 0 3 45
a 331 86 0 7 21
a 331 304 0 1 11
a 331 66 0 6 4
a 331 468 0 6 46
a 331 364 0 2 17
a 331 371 0 6 48
a 331 168 0 3 48
a 331 26 0 10 5
a 331 352 0 6 30
a 331 296 0 2 46
a 334 373 0 82 50
a 334 494 0 7 41
a 334 595 0 5 1
a 334 137 0 3 11
a 334 574 0 4 26
a 334 448 0 8 40
a 342 188 0 82 50
a 342 438 0 6 12
a 342 52 0 7 18
a 342 508 0 7 20
a 342 558 0 4 21
a 342 437 0 1 1
a 342 290 0 10 47
a 342 236 0 10 28
a 342 359 0 4 22
a 342 570 0 3 19
a 342 531 0 8 21
a 342 127 0 7 13
a 349 488 0 82 15
a 349 199 0 10 46
a 349 354 0 1 8
a 349 376 0 2 10
a 349 308 0 6 21
a 349 40 0 7 44
a 349 579 0 7 17
a 349 209 0 1 20
a 349 283 0 3 35
a 349 575 0 6 15
a 349 155 0 8 44
a 349 14 0 10 22
a 351 316 0 82 19
a 351 79 0 6 42
a 351 254 0 8 19
a 351 504 0 3 5
a 351 91 0 10 38
a 351 350 0 2 27
a 351 48 0 1 1
a 351 317 0 2 8
a 354 115 0 82 50
a 354 583 0 7 28
a 354 140 0 1 29
a 354 543 0 9 1
a 354 352 0 6 14
a 354 498 0 6 1
a 354 160 0 3 29
a 354 596 0 2 44
a 369 386 0 82 50
a 369 13 0 5 46
a 369 200 0 3 46
a 373 331 0 82 31
a 373 195 0 5 31
a 373 517 0 4 16
a 373 489 0 7 40
a 373 209 0 1 41
a 373 179 0 4 43
a 378 127 0 82 50
a 378 126 0 1 30
a 378 305 0 6 45
a 378 241 0 9 41
a 378 402 0 6 3
a 378 163 0 5 5
a 378 537 0 7 32
a 378 481 0 9 15
a 378 169 0 3 49
a 378 465 0 4 36
a 378 267 0 3 27
a 378 484 0 6 26
a 378 392 0 4 35
a 378 133 0 2 47
a 378 531 0 8 19
a 379 466 0 82 30
a 379 273 0 1 36
a 379 248 0 2 19
a 379 357 0 1 19
a 379 96 0 10 37
a 379 518 0 8 48
a 379 312 0 3 47
a 379 35 0 9 13
a 379 120 0 6 10
a 386 351 0 82 46
a 386 83 0 8 20
a 386 517 0 3 22
a 386 291 0 2 14
a 390 309 0 82 39
a 390 353 0 10 27
a 390 356 0 8 9
a 390 457 0 10 21
a 390 26 0 8 41
a 390 54 0 2 39
a 390 319 0 6 34
a 403 330 0 82 4
a 403 328 0 4 8
a 403 180 0 7 15
a 403 264 0 3 26
a 403 270 0 4 31
a 403 501 0 7 18
a 403 428 0 2 31
a 403 479 0 6 40
a 403 573 0 10 41
a 403 600 0 9 45
a 403 262 0 2 34
a 403 540 0 3 37
a 403 537 0 6 18
a 415 443 0 82 16
a 415 225 0 2 30
a 415 125 0 9 18
a 415 371 0 6 19
a 415 23 0 5 16
a 415 266 0 2 1
a 422 296 0 82 50
a 422 168 0 9 1
a 422 184 0 1 18
a 422 433 0 3 27
a 422 312 0 7 40
a 422 487 0 9 15
a 443 390 0 82 46
a 443 465 0 8 43
a 443 30 0 10 1
a 447 369 0 82 13
a 447 116 0 5 11
a 447 478 0 7 38
a 447 330 0 1 38
a 447 532 0 10 16
a 447 47 0 8 29
a 447 126 0 1 13
a 447 379 0 3 18
a 447 30 0 6 3
a 447 159 0 2 45
a 447 354 0 4 18
a 447 489 0 4 41
a 459 547 0 82 2
a 459 289 0 3 28
a 459 439 0 6 24
a 459 488 0 5 20
a 459 359 0 1 3
a 459 64 0 1 41
a 459 32 0 8 14
a 459 505 0 7 4
a 459 350 0 2 39
a 459 441 0 8 30
a 459 472 0 5 49
a 459 55 0 1 46
a 459 549 0 1 25
a 459 33 0 2 5
a 459 182 0 6 39
a 460 121 0 82 40
a 460 565 0 3 23
a 460 512 0 1 28
a 460 366 0 3 20
a 466 415 0 82 30
a 466 490 0 1 18
a 466 116 0 10 5
a 466 550 0 3 10
a 466 535 0 2 25
a 466 566 0 8 50
a 466 300 0 3 23
a 466 54 0 4 16
a 466 406 0 3 4
a 466 599 0 1 31
a 466 272 0 2 36
a 466 119 0 10 2
a 488 460 0 82 17
a 488 476 0 2 9
a 488 194 0 5 25
a 497 531 0 82 16
a 497 288 0 5 43
a 497 54 0 8 9
a 497 296 0 5 9
a 497 72 0 7 30
a 497 336 0 4 11
a 497 176 0 10 5
a 497 492 0 2 36
a 497 338 0 4 41
a 497 405 0 7 15
a 497 89 0 9 41
a 497 286 0 4 23
a 497 152 0 7 40
a 497 440 0 10 30
a 505 97 0 82 50
a 505 358 0 7 37
a 505 46 0 3 1
a 505 41 0 5 44
a 505 479 0 10 35
a 505 236 0 7 29
a 505 591 0 2 31
a 505 110 0 4 21
a 505 17 0 3 9
a 524 250 0 82 33
a 524 595 0 4 49
a 524 22 0 2 25
a 524 305 0 6 19
a 524 32 0 8 30
a 524 170 0 5 23
a 524 76 0 8 12
a 524 301 0 9 3
a 524 429 0 9 16
a 524 275 0 4 35
a 524 280 0 5 47
a 524 240 0 10 31
a 524 443 0 9 22
a 531 334 0 82 12
a 531 190 0 8 41
a 531 37 0 7 49
a 531 300 0 10 47
a 531 441 0 7 48
a 531 188 0 8 14
a 531 595 0 7 9
a 531 403 0 3 12
a 531 138 0 4 44
a 531 555 0 8 15
a 531 140 0 10 27
a 531 517 0 9 47
a 531 203 0 9 42
a 531 549 0 6 10
a 531 61 0 1 42
a 537 497 0 82 40
a 537 450 0 6 22
a 537 518 0 10 48
a 537 225 0 8 5
a 537 81 0 5 47
a 537 47 0 8 16
a 537 343 0 9 25
a 537 438 0 1 33
a 537 294 0 9 38
a 540 314 0 82 50
a 540 328 0 8 18
a 540 248 0 4 44
a 540 92 0 7 9
a 543 281 0 82 50
a 543 244 0 6 13
a 547 230 0 82 17
a 547 133 0 2 47
a 547 122 0 1 39
a 547 242 0 9 43
a 564 86 0 82 50
a 564 328 0 4 49
a 564 61 0 2 5
a 564 481 0 1 42
a 564 116 0 2 10
a 564 135 0 1 25
a 564 592 0 4 12
a 564 249 0 7 28
a 569 256 0 82 7
a 569 41 0 8 45
a 569 114 0 10 13
a 569 139 0 9 29
a 569 183 0 5 28
a 569 234 0 9 39
a 569 293 0 7 14
a 569 438 0 9 48
a 569 433 0 1 29
a 569 67 0 3 27
a 569 258 0 10 45
a 572 225 0 82 4
a 572 478 0 10 28
a 572 123 0 4 17
a 572 113 0 6 11
a 572 11 0 2 15
a 572 369 0 6 27
a 572 57 0 8 4
a 572 83 0 1 5
a 576 537 0 82 30
a 576 64 0 5 49
a 576 437 0 5 8
a 576 311 0 5 5
a 576 583 0 5 40
a 576 544 0 8 10
a 576 477 0 4 26
a 576 242 0 1 23
a 576 540 0 8 21
a 576 586 0 9 33
a 579 572 0 82 50
a 579 185 0 10 48
a 579 300 0 1 24
a 4 190 0 256 44
a 4 490 0 5 40
a 4 285 0 3 14
a 4 528 0 8 31
a 4 530 0 7 19
a 4 583 0 5 49
a 4 280 0 4 13
a 4 358 0 6 28
a 4 365 0 9 16
a 4 69 0 1 29
a 4 573 0 4 5
a 17 356 0 256 22
a 17 390 0 10 23
a 17 329 0 2 27
a 17 133 0 4 42
a 17 80 0 2 46
a 17 173 0 8 22
a 17 178 0 2 5
a 17 266 0 3 9
a 17 222 0 6 29
a 17 536 0 4 49
a 18 146 0 256 8
a 18 96 0 3 12
a 18 527 0 3 26
a 28 485 0 256 41
a 28 384 0 1 46
a 43 484 0 256 7
a 43 342 0 9 10
a 43 185 0 8 43
a 43 497 0 6 26
a 43 188 0 3 41
a 43 485 0 3 33
a 43 183 0 2 9
a 43 339 0 1 40
a 43 288 0 6 44
a 43 533 0 5 6
a 43 105 0 9 26
a 43 157 0 7 8
a 45 43 0 256 2
a 45 76 0 5 24
a 45 475 0 2 17
a 45 84 0 10 14
a 45 581 0 5 41
a 45 153 0 2 10
a 45 403 0 2 28
a 45 576 0 5 49
a 45 203 0 1 5
a 45 502 0 5 39
a 45 332 0 6 48
a 45 594 0 7 19
a 45 144 0 7 34
a 45 325 0 8 38
a 45 113 0 10 17
a 46 399 0 256 50
a 46 162 0 2 36
a 46 133 0 5 28
a 46 18 0 7 22
a 46 51 0 7 39
a 46 208 0 8 46
a 46 148 0 1 16
a 46 302 0 3 4
a 60 445 0 256 46
a 60 205 0 9 23
a 60 317 0 2 27
a 60 117 0 3 36
a 60 15 0 4 16
a 60 404 0 8 11
a 60 496 0 10 50
a 60 502 0 6 32
a 60 11 0 8 48
a 71 546 0 256 50
a 71 488 0 3 13
a 71 489 0 4 25
a 71 125 0 5 37
a 71 447 0 1 12
a 71 551 0 9 16
a 71 65 0 8 31
a 71 29 0 4 2
a 96 216 0 256 50
a 96 257 0 10 45
a 96 127 0 3 43
a 96 91 0 10 28
a 96 443 0 10 30
a 96 280 0 5 46
a 96 524 0 2 21
a 96 71 0 4 33
a 96 337 0 8 23
a 96 76 0 3 9
a 96 184 0 1 50
a 145 71 0 256 12
a 145 110 0 9 4
a 145 97 0 4 21
a 145 453 0 1 43
a 145 306 0 6 28
a 145 540 0 1 9
a 145 93 0 6 15
a 145 501 0 7 42
a 146 322 0 256 50
a 146 539 0 8 23
a 146 413 0 7 12
a 146 170 0 6 22
a 146 409 0 1 39
a 146 198 0 7 23
a 150 17 0 256 50
a 150 289 0 10 15
a 150 535 0 10 23
a 150 600 0 1 3
a 150 348 0 2 18
a 150 252 0 5 13
a 150 249 0 8 48
a 150 429 0 4 50
a 150 421 0 4 23
a 150 594 0 1 14
a 150 154 0 9 46
a 152 363 0 256 19
a 152 342 0 10 48
a 152 146 0 3 41
a 152 136 0 1 30
a 152 427 0 4 27
a 152 158 0 1 33
a 152 446 0 10 47
a 152 281 0 6 47
a 155 167 0 256 50
a 155 546 0 9 12
a 155 285 0 4 22
a 167 598 0 256 18
a 167 591 0 256 50
a 167 142 0 8 48
a 167 197 0 1 20
a 167 191 0 1 7
a 167 382 0 4 37
a 167 201 0 3 23
a 167 407 0 6 7
a 167 28 0 10 41
a 167 541 0 8 12
a 167 334 0 3 40
a 167 249 0 10 38
a 170 571 0 256 47
a 170 493 0 3 14
a 170 50 0 2 25
a 170 406 0 7 50
a 170 306 0 9 48
a 170 28 0 2 19
a 170 178 0 3 17
a 170 387 0 7 2
a 174 476 0 256 50
a 174 361 0 6 21
a 174 199 0 2 33
a 174 179 0 7 33
a 174 413 0 4 40
a 174 221 0 10 9
a 174 418 0 7 4
a 174 346 0 8 30
a 174 493 0 2 9
a 174 135 0 1 7
a 176 510 0 256 50
a 176 342 0 4 30
a 176 308 0 7 44
a 176 415 0 8 5
a 176 572 0 1 11
a 185 46 0 256 2
a 185 413 0 1 48
a 185 74 0 8 40
a 185 279 0 5 12
a 185 444 0 5 19
a 185 360 0 9 35
a 185 32 0 2 24
a 185 136 0 1 39
a 185 347 0 2 28
a 185 88 0 6 24
a 185 175 0 5 50
a 185 497 0 3 16
a 185 534 0 7 43
a 190 150 0 256 15
a 190 502 0 1 1
a 190 572 0 7 50
a 190 36 0 1 41
a 200 437 0 256 28
a 200 259 0 9 22
a 200 340 0 1 40
a 200 223 0 8 10
a 200 493 0 10 47
a 200 97 0 2 25
a 200 124 0 4 8
a 200 589 0 2 32
a 200 290 0 7 17
a 200 547 0 9 5
a 200 72 0 10 46
a 200 337 0 6 36
a 200 351 0 8 13
a 200 301 0 3 40
a 200 475 0 7 14
a 216 441 0 256 50
a 216 145 0 10 26
a 216 419 0 3 28
a 216 32 0 4 27
a 216 322 0 10 48
a 216 43 0 4 9
a 216 381 0 5 36
a 216 309 0 4 43
a 216 235 0 9 39
a 219 170 0 256 21
a 219 381 0 9 30
a 219 13 0 3 44
a 219 78 0 7 3
a 226 289 0 256 48
a 226 283 0 10 20
a 226 68 0 9 35
a 226 497 0 3 41
a 226 169 0 8 5
a 226 394 0 2 34
a 226 343 0 2 3
a 226 449 0 6 47
a 226 305 0 3 23
a 226 220 0 3 34
a 226 66 0 9 18
a 226 28 0 10 1
a 234 248 0 256 50
a 234 223 0 2 19
a 234 272 0 2 44
a 234 300 0 4 12
a 234 100 0 8 21
a 234 70 0 2 44
a 234 584 0 9 49
a 234 97 0 8 9
a 248 176 0 256 50
a 248 111 0 1 40
a 248 384 0 4 23
a 248 492 0 6 9
a 248 345 0 8 5
a 248 514 0 8 26
a 248 156 0 5 13
a 248 242 0 5 21
a 248 205 0 9 12
a 275 409 0 256 50
a 275 31 0 4 26
a 275 24 0 9 30
a 275 250 0 8 7
a 289 185 0 256 50
a 289 541 0 2 2
a 289 136 0 4 5
a 289 214 0 5 39
a 289 348 0 8 4
a 289 143 0 3 32
a 289 121 0 2 41
a 289 91 0 10 6
a 289 586 0 3 17
a 289 595 0 1 12
a 289 338 0 10 19
a 289 223 0 5 26
a 289 558 0 5 39
a 289 349 0 10 24
a 294 275 0 256 2
a 294 315 0 4 21
a 294 405 0 5 41
a 302 174 0 256 33
a 302 299 0 7 34
a 302 279 0 1 6
a 302 243 0 7 15
a 302 395 0 2 49
a 302 487 0 1 7
a 304 332 0 256 50
a 304 505 0 1 5
a 304 517 0 2 45
a 304 251 0 7 4
a 304 364 0 8 20
a 304 210 0 8 20
a 304 466 0 7 8
a 304 191 0 4 23
a 304 480 0 7 31
a 304 134 0 5 15
a 304 317 0 10 40
a 304 39 0 6 47
a 304 512 0 1 45
a 317 559 0 256 50
a 317 393 0 10 37
a 317 21 0 6 9
a 317 554 0 8 30
a 317 145 0 10 14
a 322 429 0 256 34
a 322 22 0 8 22
a 322 225 0 10 50
a 322 26 0 9 3
a 322 355 0 2 13
a 327 304 0 256 7
a 327 141 0 5 18
a 327 490 0 4 40
a 327 49 0 6 15
a 327 582 0 4 21
a 327 19 0 5 44
a 327 450 0 3 9
a 327 211 0 10 42
a 327 510 0 6 38
a 327 337 0 1 28
a 327 339 0 10 47
a 327 21 0 2 42
a 327 129 0 1 16
a 327 186 0 5 6
a 332 226 0 256 50
a 332 161 0 1 18
a 332 73 0 5 42
a 332 379 0 5 34
a 332 353 0 9 24
a 332 70 0 5 2
a 332 181 0 10 10
a 332 12 0 6 38
a 332 428 0 8 22
a 332 581 0 9 25
a 348 432 0 256 50
a 348 256 0 8 9
a 356 554 0 256 43
a 356 550 0 6 33
a 356 334 0 5 26
a 356 182 0 2 23
a 356 268 0 5 38
a 356 113 0 7 3
a 356 504 0 6 4
a 356 222 0 5 16
a 356 426 0 7 25
a 363 28 0 256 25
a 363 132 0 8 31
a 363 589 0 4 37
a 399 500 0 256 50
a 399 540 0 4 36
a 399 216 0 2 37
a 399 267 0 2 41
a 399 402 0 10 32
a 399 226 0 5 40
a 399 563 0 10 16
a 399 114 0 7 10
a 399 526 0 9 40
a 399 142 0 7 8
a 399 405 0 7 18
a 399 484 0 10 21
a 399 219 0 10 39
a 399 420 0 7 29
a 399 353 0 7 27
a 409 234 0 256 50
a 409 411 0 8 11
a 409 146 0 1 28
a 409 345 0 10 4
a 409 230 0 10 5
a 409 403 0 6 36
a 409 266 0 5 29
a 412 145 0 256 50
a 412 29 0 8 22
a 412 378 0 1 36
a 412 501 0 9 43
a 412 582 0 2 38
a 412 89 0 3 26
a 412 276 0 7 20
a 412 308 0 9 48
a 412 562 0 2 38
a 412 290 0 6 18
a 420 302 0 256 26
a 420 432 0 3 46
a 420 577 0 2 37
a 420 79 0 5 29
a 429 567 0 256 48
a 429 189 0 6 21
a 429 368 0 8 4
a 429 430 0 5 42
a 429 475 0 9 27
a 429 35 0 1 36
a 429 220 0 10 28
a 429 346 0 6 47
a 432 412 0 256 50
a 432 294 0 8 24
a 432 466 0 1 29
a 432 548 0 6 22
a 432 476 0 5 16
a 437 152 0 256 50
a 437 238 0 6 9
a 437 239 0 2 50
a 437 167 0 5 29
a 437 312 0 9 19
a 437 516 0 9 43
a 437 245 0 1 10
a 441 219 0 256 50
a 441 577 0 3 38
a 441 297 0 7 33
a 441 273 0 2 38
a 441 385 0 9 28
a 441 145 0 9 30
a 441 586 0 10 40
a 441 354 0 8 14
a 441 442 0 6 18
a 441 439 0 3 42
a 441 487 0 8 46
a 441 534 0 4 11
a 441 475 0 9 13
a 445 348 0 256 50
a 445 16 0 4 48
a 445 498 0 1 45
a 445 198 0 3 17
a 445 346 0 5 47
a 445 347 0 3 7
a 445 145 0 2 40
a 445 190 0 1 26
a 445 156 0 5 26
a 445 572 0 7 6
a 448 420 0 256 50
a 448 562 0 8 6
a 448 270 0 4 41
a 448 79 0 7 4
a 448 80 0 4 23
a 448 255 0 5 3
a 448 65 0 6 49
a 448 145 0 2 6
a 448 216 0 5 18
a 448 549 0 10 9
a 448 257 0 1 21
a 448 60 0 1 46
a 448 572 0 9 37
a 448 436 0 8 3
a 473 96 0 256 16
a 473 505 0 9 22
a 473 152 0 2 42
a 473 149 0 7 10
a 473 411 0 7 34
a 473 492 0 10 24
a 473 18 0 10 4
a 473 125 0 2 37
a 473 256 0 1 9
a 473 95 0 7 17
a 473 282 0 9 21
a 473 499 0 4 28
a 473 490 0 7 21
a 473 431 0 1 26
a 476 535 0 256 50
a 476 11 0 3 35
a 476 35 0 8 39
a 476 89 0 4 5
a 476 264 0 10 19
a 476 149 0 2 23
a 476 32 0 8 8
a 476 599 0 3 16
a 484 294 0 256 50
a 484 186 0 5 18
a 484 51 0 5 8
a 484 595 0 7 13
a 484 564 0 9 5
a 484 199 0 1 22
a 484 33 0 10 46
a 484 532 0 10 44
a 485 538 0 256 50
a 485 408 0 9 48
a 500 568 0 256 24
a 500 327 0 4 8
a 500 496 0 4 37
a 500 329 0 8 3
a 500 112 0 8 22
a 500 158 0 5 22
a 500 190 0 3 46
a 500 94 0 5 49
a 500 574 0 2 5
a 500 172 0 2 17
a 510 18 0 256 50
a 510 320 0 4 50
a 510 363 0 1 40
a 535 200 0 256 42
a 535 488 0 3 34
a 535 394 0 4 6
a 535 239 0 8 49
a 535 198 0 9 30
a 535 592 0 9 17
a 535 417 0 7 39
a 538 60 0 256 45
a 538 584 0 6 31
a 538 55 0 1 1
a 538 585 0 5 9
a 538 289 0 10 5
a 546 45 0 256 50
a 546 75 0 10 8
a 546 100 0 1 17
a 546 101 0 3 19
a 546 519 0 1 27
a 546 348 0 8 47
a 546 119 0 5 9
a 554 448 0 256 37
a 554 366 0 10 2
a 554 384 0 3 35
a 554 440 0 5 8
a 554 468 0 1 43
a 554 536 0 1 2
a 554 310 0 10 22
a 554 51 0 4 44
a 554 267 0 10 3
a 554 495 0 6 17
a 554 236 0 7 9
a 559 155 0 256 50
a 559 320 0 1 18
a 559 81 0 3 40
a 559 200 0 3 37
a 559 421 0 4 11
a 559 555 0 6 2
a 567 327 0 256 50
a 567 306 0 10 33
a 567 454 0 7 28
a 567 86 0 3 35
a 567 82 0 3 43
a 567 375 0 1 24
a 567 409 0 8 6
a 567 485 0 2 27
a 567 502 0 3 26
a 567 452 0 4 1
a 568 473 0 256 49
a 568 579 0 2 33
a 568 343 0 2 2
a 568 429 0 1 30
a 568 122 0 5 39
a 568 291 0 2 31
a 568 160 0 2 30
a 568 461 0 1 23
a 568 263 0 4 37
a 571 317 0 256 50
a 571 231 0 10 4
a 571 274 0 3 6
a 571 122 0 9 5
a 571 416 0 1 28
a 571 369 0 6 45
a 571 438 0 1 27
a 571 193 0 2 17
a 571 563 0 8 6
a 571 218 0 8 8
a 571 357 0 6 12
a 571 542 0 10 16
a 571 266 0 9 29
a 571 65 0 4 5
a 571 487 0 7 6
a 5 90 0 236 50
a 5 36 0 4 42
a 5 157 0 10 17
a 5 96 0 1 11
a 5 528 0 6 3
a 5 561 0 7 37
a 5 480 0 6 50
a 5 570 0 1 29
a 5 393 0 6 42
a 21 416 0 236 15
a 21 164 0 4 42
a 27 196 0 236 1
a 27 123 0 4 8
a 37 116 0 236 50
a 37 396 0 4 13
a 37 238 0 10 14
a 37 465 0 9 49
a 37 553 0 4 23
a 37 416 0 8 23
a 37 274 0 7 24
a 37 94 0 6 27
a 37 41 0 4 3
a 37 262 0 5 35
a 49 516 0 236 17
a 49 284 0 8 27
a 49 552 0 9 23
a 49 476 0 4 26
a 49 273 0 8 35
a 49 484 0 1 33
a 49 588 0 1 4
a 50 55 0 236 50
a 50 66 0 10 30
a 50 341 0 1 7
a 50 308 0 6 27
a 50 413 0 1 20
a 50 435 0 4 44
a 50 28 0 10 5
a 50 116 0 5 36
a 50 25 0 2 23
a 55 98 0 236 22
a 55 531 0 7 20
a 55 575 0 2 49
a 55 324 0 3 49
a 55 329 0 2 25
a 55 467 0 2 9
a 55 356 0 1 9
a 55 162 0 8 31
a 64 401 0 236 50
a 64 215 0 9 43
a 64 473 0 5 3
a 64 475 0 5 42
a 64 558 0 6 12
a 64 100 0 4 42
a 64 30 0 10 6
a 64 268 0 5 6
a 64 586 0 4 28
a 64 138 0 5 14
a 64 318 0 10 25
a 64 166 0 5 21
a 64 413 0 3 22
a 65 472 0 236 50
a 65 458 0 7 8
a 65 275 0 5 24
a 65 369 0 10 39
a 65 474 0 1 19
a 65 276 0 4 48
a 65 387 0 10 15
a 65 24 0 5 11
a 65 339 0 3 7
a 65 597 0 4 15
a 65 86 0 9 7
a 65 326 0 2 36
a 66 276 0 236 35
a 66 483 0 10 2
a 66 564 0 3 16
a 66 309 0 1 12
a 66 151 0 7 13
a 66 450 0 5 14
a 66 258 0 8 16
a 66 518 0 4 3
a 69 49 0 236 50
a 69 287 0 6 27
a 69 199 0 7 48
a 69 316 0 6 38
a 69 364 0 9 44
a 69 588 0 10 26
a 69 596 0 3 4
a 69 417 0 8 4
a 79 286 0 236 50
a 79 254 0 4 1
a 79 11 0 1 30
a 79 169 0 7 33
a 79 185 0 4 12
a 79 343 0 3 47
a 79 178 0 8 1
a 79 132 0 3 48
a 79 114 0 1 23
a 79 42 0 5 15
a 79 82 0 1 23
a 79 418 0 8 15
a 79 548 0 8 40
a 79 145 0 2 18
a 79 516 0 5 14
a 85 66 0 236 50
a 85 106 0 10 32
a 85 137 0 6 34
a 85 454 0 10 36
a 85 525 0 8 47
a 85 312 0 9 33
a 85 462 0 1 5
a 85 214 0 10 35
a 85 163 0 9 12
a 85 169 0 10 16
a 88 91 0 236 27
a 88 68 0 5 11
a 88 318 0 5 35
a 88 332 0 6 33
a 88 543 0 8 30
a 88 271 0 1 1
a 88 229 0 1 24
a 88 53 0 6 26
a 88 475 0 7 7
a 88 580 0 8 45
a 88 165 0 9 49
a 88 549 0 8 31
a 88 413 0 8 42
a 88 324 0 4 10
a 88 417 0 1 4
a 89 126 0 236 28
a 89 511 0 6 25
a 89 49 0 9 14
a 89 477 0 8 50
a 89 547 0 3 31
a 89 522 0 7 2
a 89 543 0 8 45
a 89 436 0 5 50
a 89 252 0 4 45
a 89 373 0 5 19
a 89 303 0 9 4
a 90 421 0 236 5
a 90 463 0 5 47
a 90 307 0 1 44
a 90 340 0 6 15
a 90 577 0 3 17
a 90 24 0 6 35
a 90 288 0 7 7
a 90 405 0 5 24
a 90 330 0 9 22
a 90 73 0 7 5
a 90 212 0 3 9
a 91 215 0 236 50
a 91 421 0 7 8
a 91 94 0 1 37
a 91 528 0 8 41
a 91 188 0 9 16
a 91 554 0 5 43
a 91 251 0 9 4
a 91 432 0 1 7
a 91 166 0 6 40
a 98 438 0 236 18
a 98 461 0 2 47
a 98 131 0 9 37
a 116 465 0 236 31
a 116 449 0 6 46
a 116 534 0 7 8
a 116 598 0 10 9
a 116 448 0 2 50
a 116 376 0 4 1
a 116 500 0 9 18
a 116 425 0 7 19
a 116 400 0 7 13
a 116 347 0 2 18
a 116 241 0 5 23
a 116 58 0 1 42
a 119 262 0 236 29
a 119 515 0 4 46
a 119 499 0 4 13
a 119 319 0 7 27
a 119 373 0 1 4
a 119 145 0 2 21
a 119 358 0 8 23
a 119 498 0 5 31
a 119 189 0 2 34
a 119 137 0 2 8
a 119 91 0 5 21
a 119 246 0 4 29
a 119 178 0 10 36
a 126 318 0 236 38
a 126 98 0 7 49
a 126 410 0 9 5
a 126 326 0 4 20
a 140 326 0 236 50
a 140 93 0 3 27
a 140 117 0 3 42
a 140 16 0 1 48
a 140 118 0 7 33
a 140 470 0 1 21
a 140 181 0 8 10
a 140 339 0 8 33
a 140 355 0 5 14
a 140 419 0 7 28
a 140 212 0 5 38
a 140 131 0 2 1
a 140 162 0 8 30
a 140 68 0 2 35
a 158 340 0 236 10
a 158 563 0 4 33
a 158 62 0 9 34
a 158 180 0 2 37
a 158 332 0 2 13
a 158 257 0 7 21
a 158 443 0 5 31
a 158 293 0 7 28
a 158 396 0 8 21
a 158 117 0 6 44
