c PyNETGEN v1.0.0
c $ pip install pynetgen
c
c  NETGEN flow network generation algorithm
a 168 84 0 40 90
a 168 186 0 27 45
a 168 254 0 40 139
a 168 75 0 57 61
a 168 267 0 75 115
a 168 141 0 56 186
a 168 269 0 82 151
a 170 141 0 1035 95
a 170 240 0 64 132
a 170 134 0 66 80
a 170 234 0 78 187
a 170 56 0 71 133
a 182 50 0 1035 198
a 182 279 0 79 85
a 182 170 0 18 103
a 182 135 0 54 98
a 182 270 0 39 128
a 182 130 0 21 155
a 182 230 0 41 63
a 182 207 0 42 58
a 182 52 0 67 123
a 182 172 0 32 147
a 182 227 0 60 197
a 182 100 0 55 87
a 202 297 0 1035 200
a 202 114 0 50 185
a 202 219 0 68 21
a 202 254 0 13 82
a 202 252 0 63 137
a 202 106 0 29 98
a 202 30 0 89 17
a 202 66 0 34 189
a 203 233 0 1035 170
a 203 92 0 30 38
a 203 282 0 45 155
a 203 208 0 16 73
a 203 201 0 60 47
a 203 110 0 76 110
a 203 109 0 85 135
a 203 123 0 29 80
a 233 241 0 1035 10
a 233 280 0 85 184
a 233 19 0 90 28
a 233 160 0 21 24
a 233 217 0 35 187
a 233 105 0 69 191
a 233 128 0 14 65
a 233 176 0 89 58
a 233 39 0 41 73
a 233 236 0 10 193
a 235 270 0 1035 200
a 235 248 0 82 131
a 236 133 0 1035 122
a 236 114 0 43 33
a 236 221 0 48 30
a 236 134 0 59 94
a 236 295 0 49 110
a 236 77 0 47 136
a 240 80 0 1035 13
a 240 55 0 81 22
a 240 192 0 74 132
a 240 221 0 74 70
a 240 144 0 61 41
a 240 220 0 16 188
a 240 206 0 59 17
a 240 205 0 49 70
a 240 204 0 73 71
a 240 65 0 97 119
a 240 14 0 82 79
a 240 180 0 48 44
a 241 25 0 1035 200
a 241 31 0 85 158
a 241 105 0 67 128
a 241 119 0 97 24
a 241 254 0 24 135
a 250 22 0 1035 200
a 250 288 0 58 8
a 250 141 0 84 119
a 250 40 0 20 62
a 250 122 0 78 66
a 250 207 0 77 35
a 250 112 0 57 167
a 250 161 0 34 144
a 250 179 0 49 10
a 250 209 0 36 190
a 250 154 0 75 190
a 250 197 0 45 133
a 253 100 0 1035 200
a 253 18 0 68 13
a 253 235 0 15 19
a 253 94 0 99 98
a 253 220 0 39 32
a 253 159 0 36 25
a 253 288 0 81 197
a 270 63 0 1035 200
a 270 212 0 40 75
a 270 167 0 59 115
a 270 166 0 93 111
a 270 276 0 10 62
a 270 107 0 36 70
a 290 41 0 1035 200
a 290 197 0 33 181
a 6 125 0 719 66
a 6 271 0 78 57
a 6 166 0 62 5
a 6 196 0 89 73
a 6 113 0 78 30
a 6 269 0 56 15
a 6 103 0 19 200
a 6 242 0 11 153
a 6 43 0 82 51
a 6 158 0 23 183
a 6 204 0 97 55
a 12 121 0 719 200
a 12 172 0 37 33
a 12 272 0 97 101
a 12 56 0 32 77
a 12 157 0 47 31
a 12 248 0 68 62
a 12 120 0 90 123
a 12 89 0 96 22
a 12 162 0 12 108
a 12 112 0 87 57
a 12 29 0 100 85
a 21 277 0 719 200
a 21 61 0 76 138
a 21 23 0 40 113
a 28 256 0 719 43
a 28 65 0 37 186
a 28 171 0 98 82
a 28 18 0 30 137
a 28 69 0 77 162
a 28 167 0 33 168
a 28 79 0 29 125
a 32 21 0 719 143
a 32 292 0 719 200
a 32 240 0 60 155
a 32 135 0 51 100
a 33 90 0 719 106
a 33 100 0 14 92
a 33 240 0 56 36
a 33 24 0 69 136
a 42 110 0 719 200
a 42 176 0 87 166
a 42 289 0 84 44
a 42 225 0 70 5
a 42 36 0 17 148
a 42 199 0 12 147
a 42 67 0 18 25
a 42 270 0 53 185
a 42 64 0 34 152
a 42 19 0 81 141
a 42 227 0 27 148
a 42 118 0 75 94
a 45 132 0 719 200
a 45 28 0 31 70
a 47 83 0 719 200
a 47 123 0 36 121
a 47 183 0 95 8
a 47 64 0 74 22
a 47 200 0 75 144
a 47 46 0 27 183
a 54 84 0 719 167
a 54 167 0 64 125
a 54 291 0 13 43
a 54 125 0 49 98
a 54 72 0 16 58
a 54 14 0 10 107
a 54 181 0 59 11
a 54 198 0 64 164
a 54 92 0 63 75
a 54 85 0 26 16
a 54 136 0 16 29
a 54 203 0 38 41
a 55 28 0 719 54
a 55 147 0 13 93
a 55 203 0 70 3
a 55 251 0 63 16
a 55 34 0 79 2
a 55 107 0 43 115
a 55 170 0 98 176
a 55 183 0 62 71
a 55 196 0 96 185
a 55 14 0 54 124
a 57 220 0 719 200
a 57 197 0 26 123
a 57 26 0 47 135
a 57 110 0 12 58
a 57 79 0 31 193
a 67 57 0 719 37
a 67 15 0 71 101
a 67 154 0 77 69
a 67 70 0 26 84
a 67 103 0 17 137
a 67 68 0 62 66
a 67 101 0 64 99
a 67 14 0 16 148
a 77 32 0 719 200
a 77 195 0 81 92
a 77 236 0 34 56
a 77 190 0 23 25
a 77 202 0 50 90
a 77 95 0 22 70
a 77 156 0 18 175
a 77 270 0 57 166
a 77 40 0 94 139
a 83 12 0 719 55
a 83 267 0 37 104
a 83 177 0 52 6
a 83 221 0 67 14
a 83 230 0 82 154
a 83 99 0 67 132
a 84 91 0 719 49
a 84 226 0 33 61
a 84 240 0 32 85
a 84 85 0 47 159
a 84 163 0 19 172
a 84 296 0 24 128
a 84 229 0 49 133
a 84 146 0 91 25
a 84 31 0 52 118
a 84 104 0 72 192
a 85 47 0 719 114
a 85 121 0 10 94
a 85 41 0 51 133
a 85 278 0 58 179
a 90 281 0 719 200
a 90 270 0 42 13
a 90 181 0 60 122
a 90 178 0 54 135
a 90 292 0 88 19
a 90 17 0 30 114
a 90 112 0 33 190
a 91 138 0 719 46
a 91 13 0 62 118
a 91 102 0 20 195
a 91 117 0 11 6
a 91 46 0 80 95
a 91 213 0 85 126
a 91 161 0 33 15
a 91 164 0 70 31
a 91 31 0 69 97
a 91 48 0 59 179
a 110 265 0 719 200
a 110 152 0 60 77
a 110 286 0 30 61
a 115 228 0 719 200
a 115 193 0 25 170
a 115 255 0 77 26
a 115 73 0 17 147
a 121 45 0 719 54
a 121 237 0 10 115
a 125 55 0 719 170
a 125 35 0 17 153
a 125 278 0 25 90
a 132 33 0 719 200
a 132 173 0 73 147
a 132 151 0 49 131
a 138 148 0 719 200
a 138 146 0 34 34
a 148 197 0 719 181
a 148 137 0 51 177
a 148 299 0 27 150
a 148 290 0 43 69
a 148 130 0 44 54
a 197 67 0 719 15
a 197 284 0 76 8
a 197 207 0 61 6
a 197 25 0 86 92
a 197 119 0 68 153
a 197 72 0 22 9
a 197 47 0 44 74
a 218 85 0 719 200
a 218 10 0 94 188
a 220 115 0 719 200
a 220 217 0 99 183
a 220 296 0 12 112
a 220 173 0 55 188
a 220 99 0 14 120
a 220 195 0 18 149
a 220 280 0 94 23
a 220 286 0 64 42
a 220 114 0 11 51
a 220 209 0 70 19
a 220 245 0 75 62
a 220 109 0 100 48
a 228 42 0 719 2
a 228 200 0 97 95
a 228 250 0 64 2
a 228 271 0 37 49
a 228 199 0 26 188
a 228 252 0 68 128
a 228 130 0 60 57
a 228 89 0 72 143
a 228 234 0 55 38
a 228 222 0 10 119
a 228 103 0 94 172
a 228 21 0 70 193
a 256 77 0 719 149
a 256 76 0 21 48
a 256 216 0 10 54
a 256 281 0 85 42
a 256 220 0 20 145
a 256 230 0 12 128
a 256 291 0 33 46
a 256 49 0 32 67
a 256 298 0 57 153
a 259 54 0 719 200
a 259 277 0 46 103
a 265 218 0 719 184
a 265 39 0 38 200
a 265 49 0 63 123
a 265 76 0 68 13
a 265 163 0 64 130
a 265 171 0 22 127
a 265 10 0 79 7
a 265 199 0 52 44
a 265 106 0 83 200
a 265 121 0 42 119
a 265 243 0 45 6
a 265 158 0 25 35
a 277 259 0 719 200
a 277 114 0 28 176
a 277 131 0 72 178
a 277 247 0 66 56
a 277 224 0 35 149
a 277 40 0 24 108
a 277 289 0 41 110
a 277 187 0 48 181
a 281 282 0 719 200
a 281 275 0 89 101
a 281 48 0 13 30
a 281 129 0 40 71
a 281 109 0 46 106
a 281 138 0 62 38
a 281 62 0 95 81
a 282 295 0 719 126
a 282 245 0 41 54
a 282 247 0 72 140
a 282 17 0 68 129
a 282 267 0 12 179
a 282 58 0 31 17
a 282 161 0 31 186
a 282 13 0 60 63
a 282 135 0 49 125
a 282 15 0 88 182
a 282 227 0 93 23
a 7 219 0 363 119
a 7 211 0 71 140
a 7 249 0 60 86
a 7 85 0 39 99
a 10 52 0 363 119
a 10 244 0 89 152
a 10 154 0 37 15
a 10 50 0 78 40
a 10 22 0 37 80
a 10 87 0 72 6
a 10 147 0 93 185
a 10 72 0 98 128
a 10 195 0 64 74
a 17 196 0 363 27
a 17 296 0 23 153
a 20 298 0 363 200
a 20 116 0 363 81
a 20 184 0 53 143
a 20 282 0 91 65
a 20 114 0 91 73
a 20 270 0 22 81
a 26 40 0 363 97
a 26 251 0 20 32
a 26 176 0 53 129
a 26 262 0 86 113
a 26 175 0 28 22
a 26 151 0 94 119
a 35 160 0 363 200
a 35 199 0 19 22
a 35 134 0 86 85
a 35 210 0 98 56
a 35 140 0 41 89
a 40 191 0 363 54
a 40 54 0 86 118
a 40 44 0 88 87
a 40 26 0 43 38
a 40 68 0 63 107
a 40 185 0 40 165
a 40 22 0 10 55
a 40 104 0 17 186
a 52 209 0 363 114
a 52 258 0 49 129
a 52 152 0 55 39
a 52 16 0 40 152
a 52 198 0 95 119
a 52 277 0 100 109
a 52 197 0 91 161
a 53 150 0 363 200
a 53 248 0 72 157
a 53 169 0 61 119
a 53 297 0 40 198
a 53 77 0 98 178
a 53 101 0 75 58
a 59 10 0 363 16
a 59 235 0 72 50
a 59 205 0 73 89
a 59 41 0 69 191
a 59 105 0 44 151
a 59 66 0 21 48
a 59 193 0 96 133
a 59 179 0 71 119
a 71 283 0 363 45
a 71 232 0 96 28
a 71 219 0 35 115
a 71 52 0 72 27
a 86 184 0 363 200
a 86 260 0 34 154
a 86 137 0 38 143
a 86 236 0 94 108
a 86 133 0 84 13
a 86 195 0 30 48
a 86 206 0 91 182
a 86 11 0 60 84
a 86 89 0 36 64
a 88 137 0 363 126
a 88 106 0 25 16
a 88 282 0 25 29
a 88 174 0 20 132
a 88 295 0 70 57
a 88 283 0 52 93
a 88 151 0 41 129
a 88 160 0 73 26
a 88 30 0 42 151
a 88 297 0 47 84
a 88 28 0 47 18
a 103 86 0 363 163
a 103 126 0 32 83
a 104 135 0 363 200
a 104 111 0 31 187
a 104 197 0 71 68
a 104 148 0 84 8
a 111 215 0 363 200
a 111 274 0 43 135
a 111 112 0 52 4
a 116 164 0 363 69
a 116 159 0 83 45
a 116 12 0 16 81
a 116 274 0 27 111
a 116 199 0 53 38
a 116 160 0 27 134
a 116 32 0 36 57
a 116 222 0 77 158
a 116 242 0 97 107
a 116 115 0 10 3
a 116 240 0 78 67
a 116 93 0 74 128
a 135 26 0 363 200
a 135 89 0 69 189
a 135 37 0 65 64
a 135 198 0 83 172
a 135 256 0 45 135
a 135 183 0 16 119
a 135 245 0 54 29
a 135 147 0 76 59
a 135 288 0 82 109
a 135 118 0 31 173
a 137 258 0 363 166
a 137 244 0 73 200
a 137 73 0 83 76
a 137 132 0 96 70
a 137 192 0 39 30
a 137 271 0 43 116
a 137 213 0 100 56
a 137 292 0 69 80
a 150 59 0 363 200
a 150 170 0 56 184
a 150 188 0 62 99
a 150 258 0 62 149
a 150 22 0 84 2
a 150 232 0 43 198
a 151 214 0 363 73
a 151 259 0 88 77
a 151 100 0 21 172
a 151 93 0 36 196
a 151 25 0 43 46
a 151 281 0 13 134
a 151 236 0 71 126
a 151 246 0 52 52
a 160 210 0 363 200
a 160 60 0 39 6
a 160 151 0 82 190
a 160 20 0 38 56
a 160 134 0 84 144
a 160 70 0 50 46
a 160 123 0 72 161
a 160 272 0 59 91
a 160 234 0 25 163
a 160 216 0 59 172
a 160 207 0 81 101
a 160 143 0 97 72
a 164 111 0 363 200
a 164 232 0 99 126
a 164 63 0 95 161
a 164 223 0 96 151
a 164 13 0 28 43
a 184 88 0 363 200
a 184 119 0 24 120
a 184 72 0 22 26
a 184 97 0 40 155
a 184 49 0 59 134
a 184 118 0 37 137
a 184 153 0 76 146
a 184 165 0 64 161
a 184 28 0 54 33
a 184 298 0 60 97
a 184 289 0 53 10
a 184 223 0 91 160
a 191 222 0 363 57
a 191 91 0 38 185
a 191 86 0 30 90
a 191 171 0 31 158
a 191 73 0 56 46
a 191 195 0 66 89
a 191 11 0 37 107
a 191 218 0 18 144
a 191 165 0 83 196
a 191 272 0 73 138
a 191 287 0 88 107
a 191 28 0 22 63
a 196 151 0 363 159
a 196 141 0 76 109
a 196 121 0 90 155
a 196 254 0 10 2
a 196 70 0 41 182
a 196 174 0 20 124
a 196 247 0 20 170
a 207 20 0 363 200
a 207 225 0 34 46
a 207 161 0 75 79
a 209 17 0 363 33
a 209 50 0 96 47
a 209 141 0 77 128
a 209 94 0 93 173
a 209 133 0 60 170
a 209 221 0 60 98
a 209 12 0 65 24
a 209 242 0 31 152
a 209 123 0 38 190
a 209 215 0 21 129
a 210 280 0 363 111
a 210 99 0 31 112
a 210 188 0 28 86
a 210 272 0 77 165
a 210 84 0 56 190
a 210 208 0 74 194
a 210 219 0 18 29
a 214 104 0 363 191
a 214 85 0 90 62
a 215 224 0 363 128
a 215 262 0 79 179
a 215 218 0 96 4
a 219 221 0 363 200
a 219 203 0 47 58
a 221 71 0 363 200
a 221 95 0 48 39
a 221 166 0 73 40
a 221 207 0 28 136
a 221 112 0 87 55
a 221 272 0 39 3
a 221 24 0 66 62
a 221 63 0 80 172
a 222 35 0 363 200
a 222 153 0 19 169
a 222 75 0 53 66
a 224 292 0 363 200
a 224 106 0 28 115
a 224 296 0 17 160
a 224 130 0 70 97
a 224 256 0 67 149
a 224 167 0 32 144
a 224 97 0 90 29
a 224 238 0 65 18
a 224 68 0 42 141
a 224 79 0 26 102
a 258 207 0 363 200
a 258 296 0 31 78
a 258 193 0 14 5
a 258 135 0 71 6
a 258 150 0 24 104
a 258 134 0 10 181
a 258 111 0 29 5
a 258 85 0 74 41
a 258 89 0 90 133
a 280 103 0 363 163
a 280 43 0 86 69
a 280 99 0 30 4
a 283 53 0 363 200
a 283 222 0 36 195
a 283 54 0 35 161
a 283 286 0 52 89
a 283 233 0 59 138
a 283 44 0 86 67
a 283 24 0 18 3
a 283 235 0 96 186
a 283 127 0 97 191
a 283 75 0 79 154
a 8 16 0 614 8
a 8 114 0 89 82
a 8 215 0 75 65
a 8 276 0 12 138
a 8 207 0 96 10
a 8 96 0 35 143
a 8 163 0 66 142
a 8 258 0 78 147
a 8 11 0 11 121
a 15 201 0 614 72
a 15 84 0 78 82
a 15 251 0 78 65
a 15 16 0 86 56
a 15 217 0 73 75
a 15 90 0 87 136
a 16 200 0 614 61
a 16 181 0 83 36
a 16 224 0 37 42
a 16 244 0 79 101
a 16 84 0 62 174
a 16 70 0 26 27
a 16 231 0 35 73
a 16 27 0 56 46
a 16 275 0 44 24
a 16 80 0 80 151
a 24 238 0 614 200
a 24 19 0 58 197
a 24 176 0 61 14
a 24 273 0 54 62
a 24 14 0 64 174
a 24 270 0 100 39
a 24 221 0 50 34
a 24 260 0 78 11
a 29 37 0 614 200
a 29 205 0 98 159
a 29 36 0 55 45
a 29 292 0 65 114
a 29 244 0 89 74
a 29 62 0 70 136
a 29 176 0 14 116
a 29 135 0 46 58
a 29 122 0 44 186
a 29 50 0 25 194
a 29 28 0 69 66
a 34 205 0 614 200
a 34 145 0 13 139
a 34 9 0 62 190
a 34 31 0 31 111
a 34 92 0 72 51
a 34 291 0 45 95
a 34 214 0 17 147
a 34 55 0 18 86
a 34 44 0 97 33
a 34 239 0 19 99
a 36 140 0 614 200
a 36 296 0 614 200
a 36 149 0 33 121
a 36 183 0 15 131
a 37 242 0 614 107
a 37 239 0 29 61
a 37 209 0 72 118
a 49 295 0 614 77
a 49 20 0 97 16
a 49 32 0 93 106
a 49 79 0 65 160
a 49 288 0 35 125
a 49 224 0 73 132
a 49 126 0 83 81
a 49 90 0 89 42
a 49 297 0 68 24
a 49 145 0 91 111
a 62 249 0 614 200
a 62 129 0 43 78
a 62 199 0 53 37
a 62 26 0 45 167
a 62 239 0 37 84
a 62 203 0 56 24
a 62 270 0 44 135
a 64 193 0 614 3
a 64 252 0 85 71
a 64 232 0 72 103
a 64 18 0 18 32
a 64 168 0 52 193
a 66 49 0 614 200
a 66 228 0 87 102
a 66 132 0 67 40
a 66 250 0 47 198
a 66 97 0 29 42
a 66 14 0 24 70
a 66 232 0 83 189
a 76 15 0 614 200
a 76 98 0 85 26
a 76 64 0 95 174
a 76 178 0 25 134
a 76 38 0 22 159
a 76 227 0 39 182
a 76 33 0 74 120
a 76 266 0 58 140
a 81 66 0 614 200
a 81 54 0 19 59
a 81 58 0 85 179
a 81 286 0 50 68
a 81 118 0 22 145
a 81 257 0 60 96
a 81 43 0 20 43
a 81 132 0 66 61
a 81 11 0 40 155
a 81 155 0 59 30
a 81 124 0 71 168
a 92 81 0 614 37
a 92 249 0 97 180
a 92 52 0 25 64
a 92 158 0 29 187
a 92 159 0 39 136
a 92 205 0 49 154
a 92 207 0 100 55
a 92 157 0 88 114
a 92 31 0 26 113
a 92 222 0 51 14
a 92 206 0 67 154
a 95 29 0 614 200
a 95 183 0 27 78
a 105 262 0 614 200
a 105 184 0 51 108
a 105 270 0 73 88
a 105 296 0 18 117
a 105 164 0 52 7
a 107 62 0 614 200
a 107 93 0 58 58
a 107 179 0 68 9
a 107 60 0 66 118
a 107 294 0 78 166
a 107 233 0 61 52
a 107 206 0 66 159
a 107 178 0 74 90
a 136 92 0 614 200
a 136 174 0 41 199
a 136 91 0 30 23
a 136 46 0 71 47
a 136 137 0 80 186
a 140 211 0 614 93
a 140 269 0 59 161
a 140 101 0 100 32
a 140 100 0 72 145
a 140 282 0 71 192
a 140 176 0 84 47
a 140 243 0 24 109
a 140 113 0 20 21
a 156 76 0 614 111
a 156 257 0 20 68
a 156 245 0 60 142
a 156 213 0 16 189
a 156 61 0 54 80
a 156 242 0 62 57
a 156 188 0 27 159
a 167 36 0 614 200
a 167 41 0 66 127
a 167 216 0 30 119
a 167 121 0 20 39
a 167 256 0 58 12
a 167 87 0 30 37
a 178 287 0 614 200
a 178 279 0 89 127
a 178 96 0 53 44
a 181 244 0 614 4
a 181 24 0 76 171
a 181 9 0 85 64
a 181 239 0 86 148
a 181 186 0 47 200
a 193 24 0 614 153
a 193 134 0 76 160
a 193 264 0 15 143
a 193 11 0 71 61
a 193 52 0 64 176
a 193 221 0 47 132
a 193 195 0 94 177
a 193 140 0 43 20
a 193 49 0 97 152
a 195 229 0 614 200
a 195 66 0 85 165
a 195 166 0 20 23
a 195 112 0 74 134
a 195 193 0 85 181
a 195 174 0 86 163
a 195 36 0 37 200
a 195 265 0 58 114
a 195 17 0 20 15
a 195 230 0 19 183
a 200 217 0 614 200
a 200 261 0 60 159
a 200 47 0 88 79
a 201 178 0 614 47
a 201 100 0 36 193
a 201 208 0 52 164
a 201 159 0 37 109
a 201 177 0 89 82
a 201 87 0 87 58
a 201 234 0 23 21
a 205 257 0 614 155
a 205 294 0 614 200
a 205 93 0 15 189
a 205 84 0 33 108
a 211 195 0 614 200
a 211 15 0 11 76
a 211 131 0 26 12
a 211 71 0 14 148
a 211 174 0 62 113
a 211 277 0 63 10
a 211 88 0 73 82
a 217 107 0 614 200
a 217 253 0 33 103
a 217 103 0 41 93
a 217 196 0 39 151
a 217 112 0 70 86
a 217 11 0 43 130
a 217 232 0 92 46
a 217 81 0 58 117
a 217 135 0 28 118
a 229 286 0 614 143
a 229 15 0 54 20
a 229 182 0 11 191
a 229 203 0 19 170
a 229 94 0 74 3
a 231 136 0 614 185
a 231 299 0 614 117
a 231 152 0 63 75
a 231 71 0 35 110
a 231 218 0 55 2
a 238 34 0 614 200
a 238 83 0 17 49
a 238 9 0 29 47
a 238 42 0 58 44
a 238 195 0 23 77
a 238 109 0 84 192
a 238 14 0 52 196
a 238 10 0 62 138
a 238 154 0 83 126
a 242 64 0 614 156
a 242 97 0 73 152
a 244 156 0 614 200
a 244 216 0 83 126
a 244 96 0 29 121
a 244 178 0 44 152
a 244 236 0 32 7
a 249 181 0 614 6
a 249 149 0 84 164
a 249 135 0 29 75
a 249 136 0 75 24
a 249 29 0 44 57
a 249 154 0 31 86
a 257 167 0 614 156
a 257 255 0 17 63
a 257 36 0 74 114
a 257 278 0 52 84
a 257 131 0 71 133
a 257 197 0 16 86
a 257 238 0 65 13
a 257 44 0 100 88
a 257 116 0 14 67
a 262 231 0 614 200
a 262 104 0 99 89
a 262 229 0 88 88
a 262 95 0 66 165
a 262 199 0 74 144
a 262 73 0 18 13
a 286 105 0 614 128
a 286 62 0 98 129
a 286 29 0 23 84
a 286 298 0 95 177
a 286 164 0 12 88
a 286 96 0 40 129
a 287 95 0 614 196
a 287 220 0 18 188
