c PyNETGEN v1.0.0
c $ pip install pynetgen
c
c  NETGEN flow network generation algorithm
a 134 117 0 308 148
a 134 47 0 2 19
a 134 291 0 2 113
a 134 50 0 8 179
a 134 69 0 8 161
a 134 285 0 6 132
a 134 237 0 10 20
a 134 198 0 9 95
a 134 204 0 8 104
a 146 241 0 308 200
a 146 43 0 3 127
a 146 141 0 7 60
a 146 165 0 6 155
a 146 24 0 7 176
a 146 212 0 8 83
a 146 183 0 2 177
a 146 208 0 6 121
a 146 17 0 8 102
a 146 216 0 7 87
a 158 247 0 308 200
a 158 116 0 4 184
a 158 139 0 6 35
a 158 270 0 4 118
a 158 104 0 9 79
a 158 259 0 9 31
a 158 268 0 6 132
a 159 185 0 308 200
a 159 262 0 7 4
a 159 156 0 10 37
a 159 100 0 7 4
a 159 167 0 4 189
a 166 213 0 308 148
a 166 231 0 2 191
a 166 293 0 1 106
a 166 257 0 6 19
a 166 177 0 8 46
a 184 289 0 308 200
a 184 91 0 9 14
a 184 178 0 5 58
a 185 67 0 308 149
a 185 156 0 10 24
a 185 37 0 10 84
a 185 224 0 2 20
a 186 219 0 308 193
a 186 299 0 4 145
a 186 36 0 9 122
a 186 135 0 1 13
a 186 235 0 2 139
a 186 201 0 3 38
a 186 288 0 6 193
a 204 223 0 308 200
a 204 35 0 9 181
a 204 123 0 7 156
a 204 213 0 1 179
a 204 96 0 5 91
a 204 260 0 7 12
a 204 19 0 9 28
a 204 265 0 8 15
a 204 138 0 3 163
a 210 281 0 308 128
a 210 64 0 3 130
a 210 166 0 6 140
a 210 250 0 6 89
a 210 231 0 3 112
a 210 278 0 1 91
a 210 214 0 7 35
a 210 218 0 1 6
a 210 23 0 3 179
a 210 226 0 6 18
a 210 270 0 2 105
a 213 14 0 308 80
a 213 131 0 3 170
a 213 276 0 2 30
a 213 226 0 8 63
a 213 78 0 5 122
a 213 170 0 2 187
a 213 233 0 9 67
a 213 66 0 6 38
a 213 273 0 8 48
a 213 189 0 7 59
a 213 248 0 7 112
a 214 98 0 308 22
a 214 155 0 1 185
a 214 276 0 1 187
a 214 207 0 7 50
a 214 31 0 9 77
a 214 56 0 8 86
a 214 37 0 5 131
a 214 186 0 9 186
a 214 78 0 10 158
a 214 122 0 9 187
a 219 268 0 308 200
a 219 102 0 1 65
a 219 10 0 6 140
a 219 135 0 3 126
a 219 157 0 9 159
a 219 296 0 5 51
a 219 221 0 7 6
a 219 65 0 5 102
a 219 217 0 4 93
a 223 36 0 308 200
a 223 276 0 8 141
a 223 77 0 1 178
a 223 28 0 2 163
a 223 139 0 7 57
a 223 197 0 3 149
a 223 66 0 2 194
a 223 38 0 10 42
a 223 281 0 5 109
a 223 175 0 9 2
a 223 201 0 8 49
a 229 110 0 308 87
a 229 224 0 4 96
a 233 134 0 308 158
a 233 266 0 10 7
a 233 71 0 8 200
a 233 288 0 8 2
a 233 295 0 4 191
a 233 28 0 3 94
a 233 101 0 2 126
a 233 268 0 4 95
a 233 198 0 2 188
a 233 132 0 1 167
a 233 129 0 2 190
a 241 166 0 308 200
a 241 125 0 7 25
a 241 266 0 8 95
a 247 285 0 308 102
a 247 39 0 5 162
a 247 239 0 2 46
a 247 153 0 1 193
a 247 144 0 4 173
a 247 298 0 1 123
a 247 216 0 4 26
a 247 83 0 1 69
a 247 111 0 7 131
a 247 134 0 4 174
a 247 225 0 5 16
a 265 146 0 308 200
a 265 297 0 308 200
a 265 92 0 5 156
a 265 102 0 4 30
a 265 137 0 8 2
a 267 184 0 308 110
a 267 93 0 8 2
a 267 25 0 5 9
a 267 268 0 4 13
a 267 242 0 10 135
a 267 146 0 6 91
a 268 204 0 308 200
a 268 258 0 10 179
a 273 93 0 308 200
a 273 144 0 2 18
a 273 228 0 10 102
a 281 229 0 308 21
a 281 165 0 7 197
a 281 283 0 2 62
a 281 286 0 10 122
a 281 216 0 10 90
a 281 91 0 6 145
a 281 48 0 7 32
a 281 141 0 6 114
a 281 38 0 3 116
a 281 121 0 6 168
a 281 231 0 4 67
a 281 240 0 1 75
a 285 267 0 308 200
a 285 39 0 2 162
a 285 74 0 4 197
a 285 237 0 6 99
a 285 266 0 8 57
a 285 91 0 3 82
a 285 283 0 10 66
a 289 186 0 308 200
a 289 116 0 7 45
a 289 160 0 4 91
a 289 128 0 5 145
a 289 137 0 3 81
a 289 236 0 10 48
a 289 259 0 6 3
a 6 161 0 793 115
a 6 86 0 5 131
a 6 152 0 8 107
a 6 10 0 7 99
a 6 121 0 8 71
a 6 140 0 9 199
a 6 214 0 6 165
a 6 114 0 3 196
a 6 224 0 4 30
a 6 129 0 7 137
a 15 157 0 793 200
a 15 196 0 9 128
a 15 282 0 8 3
a 15 220 0 1 112
a 27 128 0 793 195
a 27 98 0 6 193
a 27 152 0 5 133
a 27 190 0 4 54
a 27 100 0 6 69
a 27 16 0 7 60
a 27 39 0 2 87
a 29 256 0 793 200
a 29 277 0 1 10
a 29 44 0 9 109
a 35 236 0 793 200
a 35 155 0 7 160
a 54 234 0 793 200
a 54 135 0 8 194
a 54 87 0 2 99
a 54 160 0 8 132
a 54 59 0 2 62
a 54 231 0 9 194
a 54 168 0 10 152
a 54 161 0 9 180
a 54 265 0 9 9
a 54 169 0 7 141
a 76 298 0 793 200
a 76 225 0 793 200
a 76 218 0 1 58
a 76 131 0 3 59
a 76 42 0 7 144
a 76 177 0 6 33
a 90 173 0 793 200
a 90 76 0 4 78
a 90 125 0 10 52
a 90 84 0 4 91
a 90 27 0 7 43
a 107 27 0 793 200
a 107 166 0 3 126
a 113 126 0 793 200
a 113 115 0 2 29
a 113 85 0 4 6
a 113 123 0 7 105
a 113 31 0 3 17
a 126 29 0 793 149
a 126 73 0 9 86
a 126 83 0 1 17
a 126 36 0 3 112
a 126 168 0 8 22
a 126 135 0 9 79
a 126 84 0 1 117
a 126 274 0 4 19
a 126 81 0 6 63
a 127 279 0 793 200
a 127 114 0 8 83
a 127 107 0 2 134
a 127 243 0 8 47
a 127 136 0 6 103
a 127 15 0 2 75
a 127 142 0 9 133
a 127 259 0 3 54
a 127 43 0 10 56
a 127 210 0 4 166
a 127 188 0 7 31
a 128 217 0 793 55
a 128 200 0 8 151
a 128 136 0 7 91
a 128 188 0 8 187
a 128 101 0 9 80
a 128 281 0 6 9
a 128 129 0 3 11
a 136 194 0 793 163
a 136 174 0 9 17
a 136 81 0 9 17
a 136 51 0 4 154
a 140 253 0 793 200
a 140 218 0 9 70
a 140 184 0 7 190
a 140 131 0 1 175
a 140 145 0 4 67
a 140 219 0 7 62
a 140 212 0 4 188
a 140 63 0 4 199
a 147 15 0 793 129
a 147 295 0 9 196
a 155 54 0 793 200
a 155 293 0 6 116
a 155 121 0 8 29
a 155 76 0 6 184
a 155 138 0 4 68
a 155 286 0 10 117
a 155 222 0 7 89
a 155 27 0 7 57
a 157 283 0 793 200
a 157 25 0 9 179
a 157 54 0 2 173
a 157 138 0 3 128
a 157 89 0 7 121
a 161 245 0 793 25
a 161 176 0 5 180
a 161 23 0 6 72
a 161 257 0 3 190
a 161 31 0 7 149
a 161 92 0 7 95
a 161 62 0 1 172
a 161 22 0 1 68
a 165 147 0 793 200
a 165 181 0 7 19
a 165 55 0 4 90
a 165 114 0 8 110
a 165 210 0 2 101
a 165 283 0 6 160
a 168 272 0 793 200
a 168 161 0 4 80
a 168 156 0 6 164
a 168 22 0 5 152
a 173 286 0 793 200
a 173 296 0 6 76
a 173 266 0 6 55
a 173 285 0 6 48
a 173 16 0 3 10
a 173 25 0 9 199
a 179 238 0 793 54
a 179 100 0 4 150
a 179 293 0 8 87
a 179 163 0 8 55
a 179 138 0 5 142
a 179 237 0 9 150
a 179 103 0 5 199
a 179 167 0 3 108
a 179 225 0 2 84
a 179 78 0 2 147
a 179 107 0 9 64
a 179 86 0 8 131
a 194 127 0 793 77
a 194 155 0 2 129
a 194 205 0 3 196
a 194 89 0 4 200
a 211 90 0 793 200
a 211 70 0 4 181
a 211 85 0 7 198
a 211 180 0 4 39
a 211 212 0 8 4
a 211 60 0 4 133
a 211 86 0 7 128
a 211 25 0 2 113
a 217 280 0 793 186
a 217 166 0 5 27
a 217 71 0 10 44
a 217 195 0 4 12
a 217 204 0 2 196
a 217 23 0 6 3
a 217 178 0 3 145
a 217 212 0 7 57
a 217 275 0 2 187
a 225 179 0 793 200
a 225 48 0 10 162
a 225 217 0 10 197
a 225 181 0 8 51
a 225 52 0 6 100
a 225 73 0 3 185
a 225 88 0 3 44
a 225 114 0 9 63
a 225 145 0 8 200
a 232 155 0 793 200
a 232 211 0 9 112
a 232 40 0 1 17
a 232 297 0 4 27
a 232 275 0 10 81
a 232 245 0 4 185
a 232 201 0 5 153
a 232 136 0 9 109
a 232 284 0 4 144
a 232 144 0 4 78
a 234 76 0 793 200
a 234 109 0 9 80
a 234 74 0 5 169
a 234 26 0 8 117
a 234 264 0 2 35
a 234 206 0 3 157
a 234 131 0 6 34
a 234 110 0 4 66
a 234 65 0 5 79
a 234 190 0 7 191
a 234 219 0 3 140
a 236 165 0 793 200
a 236 107 0 2 118
a 236 95 0 5 62
a 236 141 0 1 66
a 236 93 0 5 103
a 236 250 0 10 124
a 236 129 0 4 7
a 238 140 0 793 200
a 238 166 0 4 87
a 238 272 0 6 63
a 238 157 0 6 77
a 245 278 0 793 168
a 245 45 0 9 74
a 245 184 0 5 148
a 253 35 0 793 200
a 253 115 0 3 144
a 253 66 0 6 104
a 253 270 0 6 120
a 253 62 0 6 186
a 253 84 0 6 72
a 253 268 0 8 175
a 253 129 0 4 51
a 256 168 0 793 200
a 256 230 0 1 64
a 256 277 0 1 59
a 272 299 0 793 200
a 272 206 0 4 183
a 272 87 0 6 13
a 278 211 0 793 200
a 278 86 0 1 70
a 278 204 0 4 12
a 278 259 0 6 162
a 278 35 0 1 184
a 278 14 0 7 191
a 278 290 0 1 160
a 278 227 0 9 93
a 278 215 0 10 81
a 278 44 0 2 80
a 278 87 0 5 57
a 279 113 0 793 200
a 279 111 0 5 77
a 279 114 0 1 138
a 279 260 0 4 152
a 279 26 0 7 41
a 280 232 0 793 200
a 280 58 0 8 6
a 280 59 0 1 134
a 280 300 0 3 135
a 280 170 0 9 29
a 280 85 0 10 98
a 280 156 0 10 70
a 280 235 0 7 109
a 280 133 0 3 126
a 280 130 0 6 69
a 283 136 0 793 200
a 283 126 0 5 153
a 283 254 0 5 20
a 283 174 0 1 36
a 283 252 0 5 65
a 283 28 0 10 48
a 286 107 0 793 177
a 286 215 0 2 112
a 286 79 0 2 161
a 286 137 0 9 17
a 7 202 0 328 118
a 7 131 0 8 200
a 7 150 0 7 157
a 7 92 0 5 182
a 7 163 0 9 186
a 7 268 0 3 83
a 7 292 0 10 93
a 11 261 0 328 200
a 11 84 0 8 163
a 11 210 0 2 22
a 11 166 0 6 19
a 11 253 0 5 90
a 11 124 0 9 164
a 13 66 0 328 86
a 13 105 0 4 191
a 13 70 0 5 160
a 13 26 0 5 64
a 13 228 0 7 182
a 13 173 0 8 197
a 13 178 0 10 42
a 13 24 0 10 175
a 13 104 0 3 122
a 13 122 0 8 134
a 20 228 0 328 63
a 20 123 0 3 25
a 20 120 0 7 24
a 20 249 0 10 18
a 20 35 0 8 81
a 20 41 0 6 74
a 21 71 0 328 200
a 21 97 0 6 114
a 21 224 0 1 189
a 21 121 0 2 13
a 21 162 0 4 53
a 21 196 0 7 127
a 21 137 0 9 154
a 31 141 0 328 200
a 31 291 0 3 104
a 31 273 0 10 175
a 31 64 0 3 47
a 31 208 0 7 13
a 31 232 0 6 148
a 31 27 0 7 18
a 31 227 0 8 29
a 39 20 0 328 200
a 39 182 0 1 109
a 39 249 0 5 193
a 39 254 0 1 154
a 39 167 0 7 131
a 39 80 0 6 36
a 39 191 0 2 43
a 39 101 0 5 14
a 39 60 0 5 32
a 40 74 0 328 200
a 40 109 0 2 46
a 40 93 0 8 182
a 40 164 0 1 113
a 40 258 0 2 168
a 40 76 0 3 130
a 40 206 0 3 22
a 40 183 0 6 103
a 44 48 0 328 200
a 44 174 0 8 39
a 44 99 0 4 32
a 44 73 0 9 154
a 44 293 0 7 71
a 44 98 0 8 85
a 44 266 0 3 78
a 48 81 0 328 74
a 48 184 0 3 34
a 48 9 0 8 60
a 48 94 0 5 43
a 48 166 0 3 84
a 48 152 0 10 197
a 48 249 0 3 163
a 48 143 0 2 84
a 48 196 0 8 30
a 48 173 0 4 141
a 48 19 0 5 108
a 63 39 0 328 200
a 63 216 0 7 10
a 63 26 0 5 66
a 63 96 0 2 124
a 63 13 0 3 49
a 63 239 0 10 146
a 66 21 0 328 7
a 66 220 0 6 187
a 66 244 0 5 48
a 66 299 0 3 179
a 66 106 0 10 72
a 66 290 0 7 23
a 66 139 0 1 148
a 66 59 0 2 83
a 66 245 0 4 65
a 69 192 0 328 193
a 69 149 0 2 15
a 69 20 0 4 115
a 69 56 0 3 172
a 70 11 0 328 200
a 70 201 0 10 107
a 70 76 0 7 63
a 70 165 0 4 24
a 71 63 0 328 142
a 71 160 0 7 112
a 71 281 0 4 171
a 74 299 0 328 116
a 74 49 0 9 84
a 74 47 0 8 38
a 74 44 0 5 53
a 74 291 0 8 18
a 74 252 0 10 80
a 74 145 0 4 190
a 74 161 0 5 153
a 78 40 0 328 46
a 78 83 0 7 112
a 78 11 0 8 32
a 78 250 0 5 17
a 81 197 0 328 42
a 81 243 0 3 98
a 112 246 0 328 110
a 112 237 0 8 81
a 112 202 0 8 24
a 112 150 0 1 166
a 112 222 0 2 50
a 112 252 0 4 170
a 112 57 0 10 75
a 112 147 0 9 83
a 112 100 0 10 56
a 112 36 0 5 141
a 120 78 0 328 200
a 120 179 0 3 183
a 131 31 0 328 26
a 131 171 0 3 192
a 131 232 0 10 182
a 131 84 0 1 141
a 131 50 0 7 79
a 131 252 0 5 107
a 131 36 0 7 134
a 131 38 0 6 110
a 131 233 0 6 192
a 137 284 0 328 5
a 137 197 0 10 117
a 137 164 0 6 21
a 137 231 0 9 160
a 137 38 0 4 104
a 137 19 0 3 170
a 141 13 0 328 200
a 141 214 0 5 87
a 141 78 0 2 127
a 141 143 0 2 84
a 141 295 0 5 127
a 141 106 0 9 161
a 141 11 0 7 171
a 141 206 0 3 38
a 150 44 0 328 200
a 150 138 0 4 80
a 150 63 0 2 168
a 190 137 0 328 183
a 190 172 0 7 13
a 190 148 0 7 185
a 190 97 0 2 89
a 190 291 0 3 95
a 190 176 0 5 102
a 190 33 0 8 199
a 192 190 0 328 200
a 192 162 0 1 74
a 192 106 0 4 8
a 192 159 0 1 8
a 192 286 0 8 38
a 192 147 0 10 186
a 192 235 0 2 59
a 192 63 0 10 23
a 197 112 0 328 69
a 197 233 0 4 127
a 197 81 0 4 26
a 197 144 0 3 4
a 197 289 0 8 132
a 197 86 0 2 36
a 197 53 0 6 107
a 197 247 0 5 65
a 197 206 0 4 136
a 197 47 0 10 72
a 197 52 0 3 50
a 202 69 0 328 50
a 202 298 0 328 35
a 202 65 0 8 24
a 202 51 0 2 42
a 202 185 0 5 104
a 202 290 0 1 116
a 202 130 0 5 125
a 202 191 0 7 86
a 228 239 0 328 63
a 228 70 0 1 12
a 228 205 0 7 71
a 228 12 0 5 117
a 228 242 0 6 106
a 239 120 0 328 200
a 239 99 0 2 181
a 239 110 0 3 27
a 239 30 0 5 142
a 246 70 0 328 195
a 246 230 0 9 141
a 246 223 0 6 33
a 246 118 0 2 179
a 246 235 0 8 9
a 246 24 0 9 40
a 246 23 0 9 26
a 261 131 0 328 27
a 261 27 0 1 111
a 261 145 0 5 19
a 261 85 0 9 114
a 261 133 0 9 96
a 261 206 0 6 181
a 261 30 0 7 93
a 261 238 0 3 81
a 261 61 0 3 95
a 261 90 0 10 127
a 284 150 0 328 200
a 284 179 0 10 189
a 284 251 0 1 159
a 284 89 0 7 107
a 284 61 0 7 160
a 8 34 0 540 200
a 8 126 0 4 194
a 8 47 0 6 83
a 8 277 0 6 49
a 8 108 0 3 102
a 8 63 0 1 62
a 8 198 0 1 127
a 9 298 0 540 200
a 9 256 0 3 93
a 9 237 0 5 95
a 9 52 0 9 92
a 9 133 0 10 56
a 9 271 0 4 108
a 16 149 0 540 172
a 16 11 0 3 101
a 16 298 0 3 196
a 16 39 0 10 102
a 16 253 0 9 33
a 34 220 0 540 127
a 34 300 0 540 200
a 34 26 0 2 128
a 34 51 0 6 42
a 34 171 0 4 64
a 34 98 0 1 156
a 51 52 0 540 183
a 51 290 0 6 13
a 51 175 0 4 32
a 51 298 0 3 100
a 51 12 0 9 34
a 52 135 0 540 157
a 52 293 0 540 200
a 52 92 0 8 82
a 52 130 0 1 44
a 52 214 0 9 95
a 52 188 0 1 62
a 52 101 0 4 76
a 52 265 0 6 16
a 52 94 0 5 165
a 52 202 0 9 72
a 57 275 0 540 92
a 57 152 0 8 115
a 57 141 0 9 119
a 57 63 0 8 107
a 57 97 0 8 189
a 57 179 0 7 92
a 57 136 0 7 180
a 57 212 0 5 148
a 57 76 0 1 196
a 111 257 0 540 107
a 111 34 0 7 185
a 114 251 0 540 200
a 114 208 0 1 31
a 114 116 0 2 177
a 114 202 0 3 151
a 114 91 0 1 70
a 130 207 0 540 200
a 130 84 0 4 115
a 130 140 0 10 189
a 130 283 0 2 33
a 132 243 0 540 93
a 132 230 0 2 90
a 132 252 0 8 93
a 132 82 0 4 96
a 132 92 0 4 33
a 132 24 0 5 102
a 135 206 0 540 46
a 135 288 0 5 101
a 135 66 0 10 110
a 149 262 0 540 187
a 149 129 0 8 23
a 149 263 0 4 20
a 149 84 0 9 63
a 149 70 0 10 95
a 149 123 0 2 70
a 149 105 0 4 85
a 149 88 0 5 147
a 149 60 0 2 154
a 160 282 0 540 73
a 160 249 0 4 148
a 160 285 0 9 185
a 160 216 0 4 128
a 160 267 0 9 73
a 160 284 0 6 129
a 160 112 0 1 107
a 160 138 0 3 121
a 160 69 0 5 175
a 160 172 0 8 73
a 160 276 0 2 113
a 162 235 0 540 200
a 162 90 0 1 28
a 162 248 0 6 158
a 162 196 0 4 95
a 164 162 0 540 200
a 164 102 0 5 68
a 164 277 0 7 90
a 164 271 0 5 192
a 164 300 0 4 197
a 164 138 0 9 147
a 164 35 0 3 106
a 164 163 0 9 53
a 164 49 0 4 83
a 177 57 0 540 43
a 177 201 0 6 199
a 177 25 0 7 44
a 177 127 0 8 10
a 177 43 0 7 200
a 177 189 0 2 62
a 177 294 0 9 50
a 177 183 0 1 194
a 178 266 0 540 50
a 178 33 0 5 19
a 178 137 0 10 60
a 178 143 0 7 163
a 178 23 0 5 190
a 178 92 0 7 74
a 178 52 0 8 78
a 178 164 0 6 112
a 193 16 0 540 200
a 193 150 0 2 150
a 193 87 0 9 166
a 193 272 0 4 143
a 193 199 0 10 20
a 193 109 0 7 57
a 206 114 0 540 41
a 206 10 0 5 190
a 206 199 0 9 125
a 206 29 0 3 45
a 206 97 0 7 111
a 206 288 0 3 111
a 207 9 0 540 200
a 207 62 0 4 15
a 207 290 0 4 108
a 207 291 0 6 113
a 207 134 0 4 98
a 212 132 0 540 200
a 212 207 0 4 109
a 212 24 0 4 161
a 212 32 0 5 65
a 212 284 0 8 183
a 212 11 0 2 125
a 220 164 0 540 200
a 220 294 0 540 200
a 220 58 0 7 23
a 220 275 0 9 6
a 226 240 0 540 107
a 226 60 0 5 77
a 226 147 0 4 99
a 235 51 0 540 200
a 235 168 0 6 13
a 235 252 0 7 125
a 240 111 0 540 152
a 240 97 0 3 119
a 240 27 0 6 36
a 243 193 0 540 200
a 243 169 0 5 160
a 243 208 0 5 111
a 243 78 0 3 105
a 243 172 0 7 118
a 243 239 0 4 13
a 243 253 0 2 88
a 249 177 0 540 93
a 249 112 0 9 71
a 249 36 0 2 41
a 249 122 0 8 29
a 249 268 0 5 135
a 249 92 0 6 7
a 249 10 0 3 184
a 249 169 0 10 76
a 249 164 0 9 45
a 249 131 0 10 174
a 249 40 0 8 18
a 251 226 0 540 200
a 251 113 0 7 175
a 257 160 0 540 200
a 257 140 0 6 77
a 257 85 0 9 181
a 257 39 0 8 68
a 257 152 0 5 190
a 257 118 0 3 52
a 257 236 0 9 165
a 257 88 0 10 45
a 262 178 0 540 200
a 262 73 0 4 170
a 262 91 0 2 24
a 262 144 0 1 107
a 262 171 0 10 56
a 262 168 0 10 79
a 262 67 0 8 52
a 262 204 0 10 106
a 262 244 0 8 8
a 262 297 0 7 44
a 262 240 0 5 152
a 266 249 0 540 200
a 266 256 0 9 150
a 266 78 0 6 71
a 266 112 0 5 73
a 266 102 0 4 97
a 266 162 0 1 105
a 275 130 0 540 49
a 275 18 0 2 84
a 275 120 0 8 92
a 282 212 0 540 60
a 282 230 0 8 143
a 282 29 0 8 40
a 282 262 0 10 142
a 282 286 0 4 112
a 282 58 0 5 139
a 282 208 0 3 96
a 282 211 0 10 7
